subj_id,gender,age,language
s001,male,20,monolingual
s005,male,21,monolingual
s009,male,22,monolingual
s013,nonbinary,20,bilingual
s017,male,19,bilingual
s021,male,20,bilingual
s025,male,18,monolingual
s029,male,22,monolingual
s033,nonbinary,22,bilingual
s037,male,19,monolingual
s041,female,20,bilingual
s045,female,missing,monolingual
s049,male,20,monolingual
s053,NA,22,monolingual
s057,nonbinary,missing,bilingual
s061,male,24,monolingual
s065,male,20,monolingual
s069,male,18,monolingual
s073,NA,23,monolingual
s077,female,24,monolingual
s081,male,21,monolingual
s085,female,19,monolingual
s089,male,21,monolingual
s093,male,20,monolingual
s097,female,20,monolingual
s101,female,23,monolingual
s105,male,20,monolingual
s109,NA,22,bilingual
s113,male,22,bilingual
s117,female,20,monolingual
s121,female,20,bilingual
s125,male,18,monolingual
s129,female,20,monolingual
s133,male,21,bilingual
s137,female,missing,monolingual
s141,male,23,monolingual
s145,male,20,bilingual
s149,female,21,monolingual
s153,male,18,monolingual
s157,male,20,bilingual
s161,male,19,monolingual
s165,female,21,monolingual
s169,male,25,bilingual
s173,male,21,monolingual
s177,male,23,monolingual
s181,female,23,bilingual
s185,male,21,monolingual
s189,female,20,bilingual
s193,male,21,bilingual
s197,male,19,monolingual
s201,female,19,bilingual
s205,male,24,monolingual
s209,male,24,bilingual
s213,male,22,monolingual
s217,NA,21,monolingual
s221,female,19,monolingual
s225,female,21,monolingual
s229,male,24,monolingual
s233,male,21,monolingual
s237,female,25,monolingual
s241,male,20,monolingual
s245,male,20,monolingual
s249,male,19,monolingual
s253,male,21,monolingual
s257,nonbinary,19,monolingual
s261,male,18,monolingual
s265,male,21,monolingual
s269,female,22,bilingual
s273,nonbinary,19,bilingual
s277,male,19,monolingual
s281,nonbinary,21,monolingual
s285,male,19,monolingual
s289,NA,21,bilingual
s293,male,20,monolingual
s297,male,21,monolingual
s301,male,19,bilingual
s305,male,20,monolingual
s309,female,19,monolingual
s313,female,21,monolingual
s317,male,18,monolingual
s321,male,19,monolingual
s325,male,20,monolingual
s329,male,20,bilingual
s333,nonbinary,missing,bilingual
s337,male,22,monolingual
s341,male,23,monolingual
s345,male,20,monolingual
s349,nonbinary,21,bilingual
s353,nonbinary,19,monolingual
s357,female,21,monolingual
s361,male,22,bilingual
s365,female,20,monolingual
s369,male,20,bilingual
s373,female,23,monolingual
s377,male,21,bilingual
s381,male,21,monolingual
