subj_id,gender,age,language
s003,male,19,monolingual
s007,male,19,monolingual
s011,female,22,bilingual
s015,female,20,monolingual
s019,male,21,monolingual
s023,male,21,monolingual
s027,nonbinary,22,bilingual
s031,male,23,bilingual
s035,male,19,bilingual
s039,nonbinary,20,monolingual
s043,male,23,bilingual
s047,male,23,monolingual
s051,male,24,monolingual
s055,male,22,monolingual
s059,male,19,monolingual
s063,male,23,monolingual
s067,male,22,monolingual
s071,male,24,monolingual
s075,female,19,monolingual
s079,male,20,monolingual
s083,male,24,monolingual
s087,male,missing,monolingual
s091,male,19,monolingual
s095,male,18,bilingual
s099,NA,20,monolingual
s103,male,22,monolingual
s107,male,19,bilingual
s111,male,21,monolingual
s115,nonbinary,20,bilingual
s119,female,20,monolingual
s123,female,22,monolingual
s127,male,22,bilingual
s131,female,19,bilingual
s135,male,22,bilingual
s139,male,missing,bilingual
s143,nonbinary,missing,bilingual
s147,male,20,monolingual
s151,female,21,monolingual
s155,male,22,bilingual
s159,male,21,bilingual
s163,male,20,monolingual
s167,NA,missing,monolingual
s171,male,21,monolingual
s175,male,20,bilingual
s179,female,21,bilingual
s183,male,19,monolingual
s187,male,20,monolingual
s191,male,22,monolingual
s195,male,23,monolingual
s199,male,20,monolingual
s203,female,21,bilingual
s207,nonbinary,18,monolingual
s211,male,20,bilingual
s215,male,23,monolingual
s219,male,18,bilingual
s223,female,19,bilingual
s227,male,22,monolingual
s231,male,missing,bilingual
s235,female,26,monolingual
s239,male,24,monolingual
s243,male,20,monolingual
s247,male,19,monolingual
s251,female,22,monolingual
s255,nonbinary,22,monolingual
s259,male,20,monolingual
s263,NA,20,monolingual
s267,male,22,monolingual
s271,male,19,bilingual
s275,female,21,bilingual
s279,male,25,bilingual
s283,male,20,bilingual
s287,male,20,monolingual
s291,female,24,bilingual
s295,female,20,monolingual
s299,nonbinary,20,monolingual
s303,female,20,bilingual
