subj_id,gender,age,language
s001,female,18,monolingual
s005,female,23,monolingual
s009,female,21,monolingual
s013,male,26,bilingual
s017,nonbinary,21,monolingual
s021,male,20,bilingual
s025,NA,22,monolingual
s029,male,21,bilingual
s033,male,20,monolingual
s037,female,22,bilingual
s041,male,22,bilingual
s045,male,19,monolingual
s049,female,21,monolingual
s053,female,24,monolingual
s057,female,21,monolingual
s061,male,22,monolingual
s065,nonbinary,22,bilingual
s069,male,20,monolingual
s073,male,18,monolingual
s077,male,24,monolingual
s081,male,21,bilingual
s085,male,20,monolingual
s089,male,21,monolingual
s093,nonbinary,22,bilingual
s097,male,22,monolingual
s101,female,26,monolingual
s105,female,20,bilingual
s109,male,20,monolingual
s113,nonbinary,21,monolingual
s117,female,22,bilingual
s121,male,missing,monolingual
s125,male,21,monolingual
s129,male,19,bilingual
s133,nonbinary,21,monolingual
s137,nonbinary,21,monolingual
s141,male,20,monolingual
s145,male,20,monolingual
s149,male,23,monolingual
s153,male,24,monolingual
s157,NA,20,bilingual
s161,nonbinary,24,monolingual
s165,female,18,bilingual
s169,male,20,monolingual
s173,male,21,bilingual
s177,male,22,bilingual
s181,female,20,monolingual
s185,male,20,bilingual
s189,male,22,monolingual
s193,male,24,bilingual
s197,female,19,monolingual
s201,male,missing,monolingual
s205,nonbinary,24,bilingual
s209,NA,19,monolingual
s213,male,19,monolingual
s217,NA,24,monolingual
s221,female,24,bilingual
s225,male,23,monolingual
s229,male,19,bilingual
s233,male,20,monolingual
s237,nonbinary,20,monolingual
s241,male,19,bilingual
s245,male,20,bilingual
s249,nonbinary,20,monolingual
s253,female,24,bilingual
s257,male,19,monolingual
s261,male,21,bilingual
s265,female,21,monolingual
s269,female,19,monolingual
s273,male,19,monolingual
s277,female,19,bilingual
s281,female,missing,monolingual
s285,male,23,monolingual
s289,female,19,monolingual
s293,male,24,monolingual
s297,male,21,monolingual
s301,male,24,monolingual
s305,male,21,monolingual
s309,male,21,bilingual
s313,male,20,monolingual
s317,male,23,bilingual
s321,male,20,monolingual
s325,female,23,monolingual
s329,male,21,bilingual
s333,NA,21,monolingual
s337,male,23,monolingual
s341,male,22,bilingual
s345,male,19,bilingual
s349,male,21,monolingual
s353,male,20,monolingual
s357,female,19,monolingual
s361,male,missing,bilingual
s365,female,20,monolingual
s369,female,20,bilingual
s373,female,21,bilingual
s377,female,22,monolingual
s381,female,21,bilingual
