subj_id,gender,age,language
s001,male,20,monolingual
s005,female,20,bilingual
s009,male,19,monolingual
s013,male,20,monolingual
s017,male,22,monolingual
s021,male,24,monolingual
s025,female,19,monolingual
s029,male,19,monolingual
s033,male,21,bilingual
s037,male,21,bilingual
s041,female,20,monolingual
s045,female,20,monolingual
s049,male,21,bilingual
s053,female,missing,monolingual
s057,male,20,monolingual
s061,NA,20,bilingual
s065,female,22,monolingual
s069,male,23,monolingual
s073,female,23,bilingual
s077,male,19,monolingual
s081,female,21,monolingual
s085,nonbinary,25,bilingual
s089,male,19,monolingual
s093,male,24,monolingual
s097,male,20,monolingual
s101,male,21,monolingual
s105,female,missing,bilingual
s109,female,27,monolingual
s113,male,24,bilingual
s117,male,19,bilingual
s121,male,19,bilingual
s125,female,21,monolingual
s129,male,22,monolingual
s133,male,22,monolingual
s137,male,19,monolingual
s141,male,18,monolingual
s145,female,22,monolingual
s149,female,23,bilingual
s153,female,22,bilingual
s157,male,20,bilingual
s161,male,24,monolingual
s165,female,22,monolingual
s169,female,21,monolingual
s173,male,missing,monolingual
s177,male,21,monolingual
s181,female,missing,bilingual
s185,female,20,monolingual
s189,NA,20,monolingual
s193,female,24,bilingual
s197,nonbinary,21,monolingual
s201,NA,21,bilingual
s205,male,22,monolingual
s209,male,22,monolingual
s213,male,22,bilingual
s217,male,22,bilingual
s221,female,18,bilingual
s225,female,19,monolingual
s229,female,20,bilingual
s233,female,21,monolingual
s237,male,24,monolingual
s241,male,20,monolingual
s245,male,missing,monolingual
s249,male,20,monolingual
s253,male,23,monolingual
s257,male,22,monolingual
s261,female,19,monolingual
s265,female,22,bilingual
s269,male,19,monolingual
s273,female,19,monolingual
s277,female,25,monolingual
s281,male,19,bilingual
s285,male,20,monolingual
s289,female,23,monolingual
s293,male,20,monolingual
s297,NA,21,monolingual
s301,male,21,monolingual
s305,female,20,bilingual
s309,NA,18,bilingual
s313,male,22,monolingual
s317,female,23,bilingual
s321,nonbinary,21,monolingual
s325,male,21,monolingual
s329,male,21,monolingual
s333,male,20,bilingual
