subj_id,gender,age,language
s004,female,18,monolingual
s008,male,24,monolingual
s012,male,19,monolingual
s016,female,21,monolingual
s020,female,22,monolingual
s024,male,23,bilingual
s028,female,20,bilingual
s032,male,20,monolingual
s036,female,19,monolingual
s040,female,19,monolingual
s044,NA,18,monolingual
s048,male,24,bilingual
s052,female,20,monolingual
s056,male,21,bilingual
s060,female,23,bilingual
s064,male,19,monolingual
s068,nonbinary,18,monolingual
s072,male,19,monolingual
s076,male,20,monolingual
s080,male,21,monolingual
s084,nonbinary,22,monolingual
s088,male,19,monolingual
s092,female,24,monolingual
s096,male,21,monolingual
s100,male,22,monolingual
s104,male,23,bilingual
s108,male,19,monolingual
s112,male,23,monolingual
s116,male,20,monolingual
s120,male,23,monolingual
s124,male,22,bilingual
s128,male,21,bilingual
s132,male,20,monolingual
s136,male,18,monolingual
s140,male,20,bilingual
s144,male,21,monolingual
s148,female,20,bilingual
s152,male,18,monolingual
s156,male,20,monolingual
s160,female,21,bilingual
s164,male,missing,monolingual
s168,nonbinary,19,bilingual
s172,NA,missing,monolingual
s176,male,22,monolingual
s180,male,21,monolingual
s184,male,22,monolingual
s188,male,22,monolingual
s192,female,20,monolingual
s196,male,24,bilingual
s200,male,20,monolingual
s204,female,25,monolingual
s208,male,18,monolingual
s212,male,22,bilingual
s216,male,22,monolingual
s220,male,19,bilingual
s224,NA,missing,monolingual
s228,female,19,bilingual
s232,male,21,bilingual
s236,female,21,monolingual
s240,female,20,monolingual
s244,male,19,bilingual
s248,female,22,bilingual
s252,female,20,monolingual
s256,female,19,monolingual
s260,male,20,bilingual
s264,female,21,monolingual
s268,male,19,monolingual
s272,male,22,monolingual
s276,male,20,monolingual
s280,female,19,bilingual
s284,male,22,monolingual
s288,male,22,monolingual
s292,nonbinary,20,bilingual
s296,male,24,monolingual
s300,male,missing,monolingual
s304,male,20,monolingual
s308,male,19,monolingual
s312,male,22,monolingual
s316,female,24,monolingual
s320,male,20,bilingual
s324,male,21,monolingual
s328,male,20,monolingual
s332,male,22,monolingual
