subj_id,gender,age,language
s002,female,19,monolingual
s006,male,missing,monolingual
s010,female,19,monolingual
s014,male,19,bilingual
s018,male,19,bilingual
s022,NA,20,monolingual
s026,female,20,bilingual
s030,male,20,bilingual
s034,male,20,monolingual
s038,male,21,bilingual
s042,male,22,monolingual
s046,female,21,bilingual
s050,female,21,bilingual
s054,male,20,bilingual
s058,male,19,monolingual
s062,nonbinary,22,monolingual
s066,male,21,monolingual
s070,NA,21,monolingual
s074,female,19,monolingual
s078,male,22,monolingual
s082,male,20,monolingual
s086,male,21,monolingual
s090,nonbinary,22,bilingual
s094,nonbinary,23,monolingual
s098,male,21,monolingual
s102,nonbinary,22,monolingual
s106,male,20,monolingual
s110,male,18,bilingual
s114,male,21,bilingual
s118,male,25,monolingual
s122,female,21,monolingual
s126,female,20,monolingual
s130,male,25,monolingual
s134,female,21,bilingual
s138,nonbinary,21,monolingual
s142,female,20,bilingual
s146,male,19,bilingual
s150,male,19,bilingual
s154,male,19,bilingual
s158,male,21,monolingual
s162,male,missing,monolingual
s166,male,missing,monolingual
s170,female,22,monolingual
s174,male,missing,bilingual
s178,female,19,bilingual
s182,nonbinary,22,bilingual
s186,male,25,bilingual
s190,female,20,monolingual
s194,male,23,bilingual
s198,female,19,monolingual
s202,male,21,monolingual
s206,male,20,monolingual
s210,female,21,monolingual
s214,male,20,bilingual
s218,nonbinary,20,bilingual
s222,nonbinary,19,monolingual
s226,male,23,bilingual
s230,female,20,monolingual
s234,NA,19,bilingual
s238,male,21,monolingual
s242,male,24,monolingual
s246,male,22,monolingual
s250,male,21,monolingual
s254,nonbinary,23,monolingual
s258,male,20,monolingual
s262,male,21,monolingual
s266,male,18,monolingual
s270,female,20,monolingual
s274,male,21,monolingual
s278,nonbinary,19,monolingual
s282,male,21,monolingual
s286,male,22,bilingual
s290,male,22,monolingual
s294,female,22,monolingual
s298,female,20,monolingual
s302,female,20,monolingual
s306,female,missing,monolingual
s310,female,19,monolingual
s314,NA,19,monolingual
s318,male,22,monolingual
s322,male,22,monolingual
s326,male,23,monolingual
s330,male,20,monolingual
s334,nonbinary,19,monolingual
