subj_id,gender,age,language
s004,male,20,monolingual
s008,male,24,monolingual
s012,nonbinary,20,monolingual
s016,female,21,monolingual
s020,male,24,bilingual
s024,male,26,monolingual
s028,male,21,bilingual
s032,male,22,monolingual
s036,male,21,monolingual
s040,female,18,monolingual
s044,male,23,monolingual
s048,male,missing,bilingual
s052,nonbinary,19,bilingual
s056,nonbinary,22,bilingual
s060,male,21,monolingual
s064,male,19,bilingual
s068,NA,22,bilingual
s072,female,21,monolingual
s076,male,22,monolingual
s080,NA,22,monolingual
s084,NA,20,bilingual
s088,male,21,monolingual
s092,female,21,monolingual
s096,female,21,bilingual
s100,male,21,monolingual
s104,male,20,monolingual
s108,NA,22,monolingual
s112,female,missing,monolingual
s116,male,22,bilingual
s120,male,22,monolingual
s124,male,22,monolingual
s128,male,21,bilingual
s132,female,20,monolingual
s136,female,20,monolingual
s140,male,23,monolingual
s144,male,19,bilingual
s148,male,20,monolingual
s152,male,24,monolingual
s156,male,19,monolingual
s160,male,22,monolingual
s164,male,25,monolingual
s168,female,18,bilingual
s172,male,20,monolingual
s176,male,19,bilingual
s180,female,19,bilingual
s184,male,21,monolingual
s188,male,20,monolingual
s192,nonbinary,23,monolingual
s196,female,21,monolingual
s200,female,26,monolingual
s204,female,23,monolingual
s208,male,23,bilingual
s212,female,20,monolingual
s216,nonbinary,18,monolingual
s220,nonbinary,20,monolingual
s224,female,24,monolingual
s228,male,23,bilingual
s232,nonbinary,22,monolingual
s236,female,22,bilingual
s240,male,23,monolingual
s244,female,20,monolingual
s248,male,20,bilingual
s252,female,18,bilingual
s256,male,20,bilingual
s260,female,22,monolingual
s264,male,21,monolingual
s268,male,19,monolingual
s272,male,22,monolingual
s276,female,21,monolingual
s280,female,21,monolingual
s284,nonbinary,20,monolingual
s288,male,26,monolingual
s292,female,18,monolingual
s296,nonbinary,22,monolingual
s300,male,20,monolingual
s304,male,22,monolingual
s308,NA,25,monolingual
s312,male,20,monolingual
s316,male,21,monolingual
s320,male,22,bilingual
