subj_id,gender,age,language
s002,nonbinary,20,bilingual
s006,male,missing,monolingual
s010,nonbinary,18,monolingual
s014,male,20,monolingual
s018,male,19,monolingual
s022,female,24,monolingual
s026,male,19,monolingual
s030,male,22,monolingual
s034,male,21,monolingual
s038,male,21,monolingual
s042,NA,22,monolingual
s046,female,23,bilingual
s050,male,25,monolingual
s054,nonbinary,20,monolingual
s058,female,22,monolingual
s062,female,21,monolingual
s066,male,20,monolingual
s070,nonbinary,20,monolingual
s074,male,22,monolingual
s078,male,23,monolingual
s082,female,22,monolingual
s086,male,missing,monolingual
s090,male,19,monolingual
s094,male,19,monolingual
s098,female,21,monolingual
s102,male,23,monolingual
s106,male,missing,bilingual
s110,female,21,bilingual
s114,NA,20,monolingual
s118,female,21,bilingual
s122,male,21,monolingual
s126,male,21,bilingual
s130,female,19,bilingual
s134,male,19,bilingual
s138,female,missing,monolingual
s142,nonbinary,22,bilingual
s146,nonbinary,25,monolingual
s150,male,19,bilingual
s154,male,22,monolingual
s158,male,20,monolingual
s162,female,21,monolingual
s166,nonbinary,24,bilingual
s170,male,21,monolingual
s174,male,21,bilingual
s178,male,21,bilingual
s182,male,23,monolingual
s186,male,20,bilingual
s190,female,24,monolingual
s194,female,19,bilingual
s198,male,23,bilingual
s202,female,22,bilingual
s206,female,24,monolingual
s210,female,19,monolingual
s214,male,22,monolingual
s218,male,19,monolingual
s222,NA,22,monolingual
s226,male,24,bilingual
s230,female,19,bilingual
s234,female,21,bilingual
s238,nonbinary,25,monolingual
s242,female,22,bilingual
s246,male,23,monolingual
s250,male,24,monolingual
s254,male,21,monolingual
s258,female,22,bilingual
s262,male,21,monolingual
s266,female,22,monolingual
s270,NA,missing,monolingual
s274,female,21,monolingual
s278,male,19,monolingual
s282,male,22,monolingual
s286,male,20,monolingual
s290,male,20,monolingual
s294,male,21,monolingual
s298,male,20,monolingual
s302,male,21,bilingual
s306,male,21,monolingual
s310,male,20,monolingual
s314,male,22,monolingual
s318,male,21,monolingual
