subj_id,gender,age,language
s001,male,19,monolingual
s005,male,21,monolingual
s009,nonbinary,25,monolingual
s013,male,missing,monolingual
s017,male,22,monolingual
s021,nonbinary,23,monolingual
s025,female,23,bilingual
s029,female,24,monolingual
s033,female,20,bilingual
s037,female,19,bilingual
s041,male,20,monolingual
s045,male,missing,monolingual
s049,male,23,monolingual
s053,nonbinary,20,monolingual
s057,male,19,monolingual
s061,female,20,bilingual
s065,male,19,monolingual
s069,female,20,bilingual
s073,nonbinary,missing,bilingual
s077,female,22,monolingual
s081,male,21,monolingual
s085,male,18,monolingual
s089,female,21,monolingual
s093,male,20,monolingual
s097,female,22,monolingual
s101,male,20,monolingual
s105,male,21,bilingual
s109,female,21,bilingual
s113,NA,22,monolingual
s117,male,20,monolingual
s121,male,20,bilingual
s125,male,missing,monolingual
s129,female,22,monolingual
s133,female,22,bilingual
s137,female,22,monolingual
s141,female,22,monolingual
s145,male,24,bilingual
s149,male,20,bilingual
s153,male,21,monolingual
s157,nonbinary,21,monolingual
s161,female,20,monolingual
s165,female,21,monolingual
s169,female,21,monolingual
s173,male,20,monolingual
s177,male,22,bilingual
s181,female,20,monolingual
s185,male,21,monolingual
s189,male,24,bilingual
s193,female,21,bilingual
s197,male,22,monolingual
s201,male,20,monolingual
s205,female,missing,monolingual
s209,female,missing,monolingual
s213,male,20,bilingual
s217,female,19,bilingual
s221,male,19,monolingual
s225,nonbinary,20,bilingual
s229,male,20,bilingual
s233,male,19,bilingual
s237,nonbinary,23,bilingual
s241,nonbinary,20,monolingual
s245,female,20,monolingual
s249,male,20,monolingual
s253,nonbinary,23,monolingual
s257,male,19,monolingual
s261,NA,23,monolingual
s265,female,21,bilingual
s269,NA,22,bilingual
s273,male,20,monolingual
s277,female,19,monolingual
s281,male,21,monolingual
s285,nonbinary,18,monolingual
s289,female,22,bilingual
s293,female,19,monolingual
s297,nonbinary,20,bilingual
s301,female,20,monolingual
s305,male,22,monolingual
s309,male,21,bilingual
s313,male,22,monolingual
s317,male,27,bilingual
