subj_id,gender,age,language
s001,male,missing,monolingual
s005,male,23,monolingual
s009,female,21,monolingual
s013,male,20,monolingual
s017,male,19,monolingual
s021,female,19,monolingual
s025,male,19,bilingual
s029,male,23,monolingual
s033,male,23,monolingual
s037,male,22,monolingual
s041,male,21,bilingual
s045,nonbinary,20,bilingual
s049,male,24,monolingual
s053,female,20,monolingual
s057,male,22,monolingual
s061,female,23,monolingual
s065,nonbinary,19,monolingual
s069,male,23,monolingual
s073,NA,19,monolingual
s077,male,22,monolingual
s081,male,25,bilingual
s085,male,22,monolingual
s089,male,20,monolingual
s093,male,23,bilingual
s097,male,24,monolingual
s101,female,20,monolingual
s105,male,22,monolingual
s109,male,20,monolingual
s113,male,20,bilingual
s117,male,22,bilingual
s121,male,23,bilingual
s125,female,21,monolingual
s129,male,21,monolingual
s133,NA,20,monolingual
s137,nonbinary,20,monolingual
s141,male,23,monolingual
s145,female,22,bilingual
s149,male,27,monolingual
s153,male,19,monolingual
s157,male,22,bilingual
s161,male,22,bilingual
s165,nonbinary,22,bilingual
s169,female,21,monolingual
s173,female,22,bilingual
s177,male,20,bilingual
s181,male,22,bilingual
s185,female,18,monolingual
s189,female,20,monolingual
s193,female,20,monolingual
s197,female,21,bilingual
s201,male,18,monolingual
s205,female,20,monolingual
s209,female,19,monolingual
s213,male,20,bilingual
s217,male,22,bilingual
s221,female,20,monolingual
s225,female,19,monolingual
s229,female,22,bilingual
s233,NA,20,monolingual
s237,female,22,monolingual
s241,NA,21,monolingual
s245,male,20,bilingual
s249,male,23,monolingual
s253,female,22,bilingual
s257,male,22,monolingual
s261,male,21,monolingual
s265,female,19,monolingual
s269,male,21,monolingual
s273,female,19,monolingual
s277,male,20,monolingual
s281,male,20,monolingual
s285,male,24,monolingual
s289,male,19,monolingual
s293,NA,20,monolingual
s297,NA,24,bilingual
s301,female,23,monolingual
s305,male,20,bilingual
s309,male,18,bilingual
s313,male,19,monolingual
s317,male,22,bilingual
s321,male,missing,monolingual
s325,male,23,monolingual
s329,male,20,monolingual
s333,male,21,monolingual
s337,NA,21,monolingual
s341,female,19,monolingual
s345,female,20,monolingual
s349,nonbinary,18,monolingual
s353,male,21,monolingual
s357,female,23,monolingual
s361,male,20,monolingual
s365,male,23,monolingual
s369,female,22,monolingual
s373,female,25,monolingual
