subj_id,gender,age,language
s002,female,23,monolingual
s006,male,21,bilingual
s010,male,20,bilingual
s014,female,20,bilingual
s018,male,23,bilingual
s022,male,21,monolingual
s026,NA,20,monolingual
s030,male,22,monolingual
s034,nonbinary,19,monolingual
s038,male,22,bilingual
s042,male,22,bilingual
s046,female,23,monolingual
s050,nonbinary,18,monolingual
s054,female,24,monolingual
s058,male,missing,monolingual
s062,male,22,monolingual
s066,female,23,monolingual
s070,nonbinary,19,monolingual
s074,male,18,bilingual
s078,male,24,monolingual
s082,female,19,bilingual
s086,male,21,monolingual
s090,male,21,bilingual
s094,male,19,monolingual
s098,female,20,monolingual
s102,nonbinary,20,monolingual
s106,male,21,monolingual
s110,female,20,monolingual
s114,female,24,bilingual
s118,male,19,bilingual
s122,female,20,bilingual
s126,male,22,bilingual
s130,male,20,monolingual
s134,NA,22,bilingual
s138,male,22,monolingual
s142,male,21,bilingual
s146,female,22,monolingual
s150,male,missing,bilingual
s154,nonbinary,19,monolingual
s158,male,22,monolingual
s162,male,21,monolingual
s166,male,22,monolingual
s170,male,18,monolingual
s174,female,20,bilingual
s178,female,21,bilingual
s182,female,22,monolingual
s186,male,24,bilingual
s190,male,19,monolingual
s194,male,21,monolingual
s198,male,25,bilingual
s202,male,24,monolingual
s206,nonbinary,19,monolingual
s210,male,18,monolingual
s214,male,19,monolingual
s218,male,21,bilingual
s222,male,23,monolingual
s226,male,20,monolingual
s230,nonbinary,22,bilingual
s234,nonbinary,20,monolingual
s238,male,22,monolingual
s242,male,18,bilingual
s246,nonbinary,19,monolingual
s250,female,20,bilingual
s254,male,22,monolingual
s258,female,22,monolingual
s262,male,22,monolingual
s266,female,20,bilingual
s270,male,20,monolingual
s274,male,22,bilingual
s278,male,20,bilingual
s282,male,24,monolingual
s286,male,20,monolingual
s290,female,22,monolingual
s294,female,19,bilingual
s298,NA,23,monolingual
s302,male,27,bilingual
s306,male,27,monolingual
s310,male,19,monolingual
s314,male,missing,bilingual
s318,male,22,bilingual
s322,female,19,bilingual
s326,male,20,bilingual
s330,male,19,monolingual
s334,male,21,bilingual
s338,nonbinary,25,monolingual
s342,male,19,monolingual
s346,male,22,monolingual
s350,male,19,monolingual
s354,male,20,monolingual
s358,male,27,monolingual
s362,NA,19,monolingual
s366,NA,23,bilingual
s370,female,20,bilingual
s374,female,21,monolingual
