subj_id,gender,age,language
s001,male,21,bilingual
s005,male,23,monolingual
s009,male,20,monolingual
s013,male,23,monolingual
s017,male,19,monolingual
s021,male,20,bilingual
s025,male,20,monolingual
s029,female,21,monolingual
s033,male,19,monolingual
s037,NA,18,bilingual
s041,female,20,monolingual
s045,male,21,monolingual
s049,nonbinary,21,monolingual
s053,nonbinary,22,monolingual
s057,male,20,monolingual
s061,male,20,monolingual
s065,male,missing,bilingual
s069,male,22,monolingual
s073,male,23,monolingual
s077,female,23,monolingual
s081,male,19,bilingual
s085,female,25,bilingual
s089,NA,19,bilingual
s093,female,missing,monolingual
s097,male,25,bilingual
s101,male,23,monolingual
s105,male,19,bilingual
s109,female,20,monolingual
s113,male,21,monolingual
s117,nonbinary,22,bilingual
s121,nonbinary,23,bilingual
s125,male,20,monolingual
s129,female,22,monolingual
s133,female,19,monolingual
s137,female,22,monolingual
s141,male,19,monolingual
s145,male,20,bilingual
s149,male,19,monolingual
s153,male,18,bilingual
s157,male,23,bilingual
s161,male,20,monolingual
s165,nonbinary,26,monolingual
s169,female,19,monolingual
s173,male,18,monolingual
s177,male,20,monolingual
s181,female,missing,bilingual
s185,female,22,monolingual
s189,male,19,monolingual
s193,male,22,monolingual
s197,female,18,monolingual
s201,female,20,bilingual
s205,female,19,monolingual
s209,female,21,bilingual
s213,male,21,monolingual
s217,nonbinary,22,bilingual
s221,male,20,monolingual
s225,male,22,monolingual
s229,male,21,monolingual
s233,male,19,monolingual
s237,female,23,bilingual
s241,male,19,monolingual
s245,female,21,bilingual
s249,male,21,bilingual
s253,male,19,bilingual
s257,male,22,monolingual
s261,female,22,monolingual
s265,female,23,bilingual
s269,male,22,monolingual
s273,nonbinary,22,monolingual
s277,male,24,bilingual
s281,female,22,monolingual
s285,male,22,monolingual
s289,NA,22,monolingual
s293,female,21,bilingual
s297,male,19,bilingual
s301,male,22,monolingual
s305,male,missing,monolingual
s309,male,20,monolingual
s313,NA,20,monolingual
s317,female,20,monolingual
s321,female,21,monolingual
s325,male,21,monolingual
s329,nonbinary,24,monolingual
s333,female,21,monolingual
s337,nonbinary,23,monolingual
s341,male,20,monolingual
s345,male,23,monolingual
s349,male,20,monolingual
s353,male,20,monolingual
s357,male,19,monolingual
s361,male,19,bilingual
s365,male,21,monolingual
s369,male,20,monolingual
s373,male,19,monolingual
s377,male,20,bilingual
s381,nonbinary,27,monolingual
