subj_id,gender,age,language
s002,male,19,monolingual
s006,male,24,monolingual
s010,female,19,monolingual
s014,female,23,bilingual
s018,male,20,monolingual
s022,male,21,monolingual
s026,nonbinary,21,monolingual
s030,nonbinary,24,monolingual
s034,female,20,monolingual
s038,male,20,monolingual
s042,female,25,monolingual
s046,male,missing,bilingual
s050,male,19,bilingual
s054,male,19,monolingual
s058,nonbinary,21,monolingual
s062,male,20,monolingual
s066,NA,21,bilingual
s070,male,23,monolingual
s074,female,22,bilingual
s078,male,20,monolingual
s082,male,20,bilingual
s086,nonbinary,21,monolingual
s090,female,22,monolingual
s094,female,missing,monolingual
s098,male,23,monolingual
s102,female,19,monolingual
s106,female,21,monolingual
s110,female,21,bilingual
s114,male,19,monolingual
s118,female,23,monolingual
s122,male,20,bilingual
s126,nonbinary,22,monolingual
s130,female,20,monolingual
s134,male,19,monolingual
s138,male,19,monolingual
s142,female,20,monolingual
s146,male,22,monolingual
s150,female,21,monolingual
s154,male,21,monolingual
s158,male,23,bilingual
s162,female,20,monolingual
s166,female,24,monolingual
s170,male,19,monolingual
s174,male,21,monolingual
s178,male,23,bilingual
s182,female,25,monolingual
s186,male,22,monolingual
s190,nonbinary,19,monolingual
s194,male,missing,monolingual
s198,NA,21,monolingual
s202,NA,22,bilingual
s206,male,21,monolingual
s210,male,21,monolingual
s214,male,20,monolingual
s218,male,missing,monolingual
s222,female,20,monolingual
s226,nonbinary,19,monolingual
s230,female,21,bilingual
s234,male,18,monolingual
s238,female,21,monolingual
s242,male,20,bilingual
s246,male,23,monolingual
s250,male,22,monolingual
s254,male,25,bilingual
s258,male,24,monolingual
s262,female,missing,monolingual
s266,male,22,bilingual
s270,female,23,bilingual
s274,male,20,bilingual
s278,female,21,bilingual
s282,male,18,monolingual
s286,female,19,bilingual
s290,NA,18,bilingual
s294,male,19,monolingual
s298,male,23,monolingual
s302,NA,24,monolingual
s306,female,21,monolingual
s310,female,20,monolingual
s314,female,21,monolingual
s318,male,19,monolingual
s322,nonbinary,21,monolingual
s326,nonbinary,22,bilingual
s330,male,22,bilingual
s334,male,22,monolingual
s338,male,21,monolingual
s342,nonbinary,21,bilingual
s346,female,20,monolingual
s350,female,20,monolingual
s354,male,20,bilingual
s358,male,20,monolingual
s362,female,21,monolingual
s366,female,22,bilingual
s370,NA,19,bilingual
s374,male,20,bilingual
s378,nonbinary,21,bilingual
