subj_id,gender,age,language
s004,NA,21,monolingual
s008,male,21,bilingual
s012,male,19,monolingual
s016,NA,20,bilingual
s020,male,21,monolingual
s024,nonbinary,20,monolingual
s028,female,22,monolingual
s032,male,24,monolingual
s036,female,19,monolingual
s040,male,22,bilingual
s044,male,21,monolingual
s048,male,22,monolingual
s052,female,24,monolingual
s056,male,20,monolingual
s060,female,20,bilingual
s064,male,24,bilingual
s068,nonbinary,19,monolingual
s072,male,19,monolingual
s076,male,18,monolingual
s080,female,22,monolingual
s084,nonbinary,20,bilingual
s088,male,21,monolingual
s092,male,20,monolingual
s096,male,20,monolingual
s100,male,22,bilingual
s104,nonbinary,23,monolingual
s108,NA,20,bilingual
s112,male,20,bilingual
s116,male,19,bilingual
s120,male,23,monolingual
s124,male,21,monolingual
s128,male,22,monolingual
s132,female,24,bilingual
s136,male,21,monolingual
s140,nonbinary,18,bilingual
s144,male,20,monolingual
s148,male,missing,bilingual
s152,male,20,monolingual
s156,male,19,monolingual
s160,female,22,bilingual
s164,female,21,bilingual
s168,female,20,bilingual
s172,nonbinary,23,monolingual
s176,male,23,monolingual
s180,NA,19,monolingual
s184,male,19,monolingual
s188,male,missing,bilingual
s192,male,20,bilingual
s196,male,20,monolingual
s200,male,23,monolingual
s204,female,20,bilingual
s208,male,24,monolingual
s212,male,20,bilingual
s216,male,23,monolingual
s220,male,25,monolingual
s224,male,24,monolingual
s228,male,missing,bilingual
s232,nonbinary,18,monolingual
s236,female,21,monolingual
s240,male,25,monolingual
s244,female,21,monolingual
s248,male,missing,monolingual
s252,female,21,bilingual
s256,female,20,monolingual
s260,male,20,monolingual
s264,male,22,bilingual
s268,male,20,bilingual
s272,female,18,monolingual
s276,nonbinary,18,monolingual
s280,male,22,monolingual
s284,female,23,bilingual
s288,male,21,monolingual
s292,female,23,monolingual
s296,male,20,monolingual
s300,female,23,monolingual
s304,male,18,monolingual
s308,female,20,monolingual
s312,male,22,bilingual
s316,nonbinary,20,monolingual
s320,female,19,monolingual
s324,nonbinary,19,monolingual
s328,male,22,bilingual
s332,male,21,monolingual
s336,male,20,monolingual
s340,nonbinary,missing,monolingual
s344,female,19,bilingual
s348,NA,18,monolingual
