subj_id,gender,age,language
s003,nonbinary,22,monolingual
s007,male,18,bilingual
s011,nonbinary,22,monolingual
s015,male,22,monolingual
s019,nonbinary,missing,monolingual
s023,male,missing,bilingual
s027,male,20,monolingual
s031,male,22,monolingual
s035,NA,24,monolingual
s039,male,20,bilingual
s043,female,23,monolingual
s047,male,23,monolingual
s051,nonbinary,23,bilingual
s055,nonbinary,18,bilingual
s059,male,22,bilingual
s063,male,19,bilingual
s067,female,21,monolingual
s071,female,19,monolingual
s075,female,20,monolingual
s079,male,20,monolingual
s083,female,22,bilingual
s087,male,23,bilingual
s091,female,20,monolingual
s095,female,21,monolingual
s099,female,20,monolingual
s103,male,27,monolingual
s107,male,24,monolingual
s111,male,24,monolingual
s115,male,22,monolingual
s119,male,23,bilingual
s123,female,20,monolingual
s127,male,19,monolingual
s131,female,18,monolingual
s135,male,20,monolingual
s139,male,20,monolingual
s143,male,24,bilingual
s147,male,21,bilingual
s151,male,19,monolingual
s155,nonbinary,19,monolingual
s159,female,20,monolingual
s163,female,20,bilingual
s167,nonbinary,20,monolingual
s171,male,20,monolingual
s175,male,21,monolingual
s179,male,18,monolingual
s183,male,missing,monolingual
s187,female,19,monolingual
s191,male,21,monolingual
s195,male,23,monolingual
s199,male,21,monolingual
s203,male,22,monolingual
s207,male,missing,bilingual
s211,female,22,monolingual
s215,female,20,bilingual
s219,female,21,monolingual
s223,male,21,monolingual
s227,female,20,monolingual
s231,male,22,monolingual
s235,female,19,monolingual
s239,male,21,monolingual
s243,NA,20,monolingual
s247,male,20,bilingual
s251,male,20,monolingual
s255,male,21,monolingual
s259,female,18,monolingual
s263,male,19,monolingual
s267,NA,26,bilingual
s271,male,23,monolingual
s275,male,22,monolingual
s279,NA,22,monolingual
s283,male,24,monolingual
s287,female,20,monolingual
s291,male,20,monolingual
s295,female,22,bilingual
s299,male,23,bilingual
s303,male,24,monolingual
s307,female,21,monolingual
s311,male,20,bilingual
s315,female,20,bilingual
s319,male,22,monolingual
s323,nonbinary,24,monolingual
s327,female,20,monolingual
s331,male,21,bilingual
s335,female,20,bilingual
s339,male,23,monolingual
s343,male,21,monolingual
s347,nonbinary,21,monolingual
