subj_id,gender,age,language
s002,male,20,bilingual
s006,male,18,bilingual
s010,male,22,bilingual
s014,male,20,bilingual
s018,female,21,monolingual
s022,female,20,monolingual
s026,male,25,monolingual
s030,male,19,monolingual
s034,male,23,monolingual
s038,female,19,bilingual
s042,male,20,monolingual
s046,male,21,bilingual
s050,female,20,monolingual
s054,male,20,monolingual
s058,female,19,bilingual
s062,female,21,bilingual
s066,male,23,monolingual
s070,nonbinary,22,monolingual
s074,male,25,bilingual
s078,male,missing,monolingual
s082,male,20,bilingual
s086,male,20,monolingual
s090,male,20,monolingual
s094,NA,20,monolingual
s098,female,23,monolingual
s102,male,23,bilingual
s106,male,20,monolingual
s110,male,19,bilingual
s114,male,23,bilingual
s118,female,21,monolingual
s122,male,21,bilingual
s126,male,21,bilingual
s130,nonbinary,18,bilingual
s134,male,23,monolingual
s138,male,22,monolingual
s142,female,22,monolingual
s146,female,19,monolingual
s150,nonbinary,20,bilingual
s154,male,22,bilingual
s158,male,19,bilingual
s162,male,18,monolingual
s166,male,19,monolingual
s170,NA,20,monolingual
s174,male,20,monolingual
s178,male,missing,bilingual
s182,male,24,bilingual
s186,female,24,bilingual
s190,female,19,monolingual
s194,female,21,monolingual
s198,male,21,monolingual
s202,nonbinary,21,monolingual
s206,male,24,monolingual
s210,male,20,monolingual
s214,female,19,monolingual
s218,male,21,monolingual
s222,NA,21,monolingual
s226,male,21,monolingual
s230,female,19,monolingual
s234,female,21,bilingual
s238,male,20,bilingual
s242,male,20,bilingual
s246,male,19,bilingual
s250,male,21,bilingual
s254,male,20,bilingual
s258,male,24,monolingual
s262,NA,20,monolingual
s266,female,21,monolingual
s270,male,22,monolingual
s274,female,24,monolingual
s278,male,18,monolingual
s282,female,21,monolingual
s286,male,21,bilingual
s290,male,22,monolingual
s294,male,23,monolingual
s298,male,20,monolingual
s302,male,18,bilingual
s306,male,22,monolingual
s310,NA,19,bilingual
s314,male,21,monolingual
s318,nonbinary,25,bilingual
s322,female,20,monolingual
s326,male,22,monolingual
s330,male,21,monolingual
s334,nonbinary,23,monolingual
s338,male,21,monolingual
s342,male,26,bilingual
s346,male,20,bilingual
s350,female,21,monolingual
s354,female,21,monolingual
s358,female,24,bilingual
s362,male,22,bilingual
s366,female,25,monolingual
s370,nonbinary,20,bilingual
s374,male,23,bilingual
s378,male,20,bilingual
s382,male,19,bilingual
s386,male,19,monolingual
s390,male,22,monolingual
