subj_id,gender,age,language
s001,male,19,monolingual
s005,NA,23,bilingual
s009,nonbinary,20,monolingual
s013,female,20,monolingual
s017,female,21,monolingual
s021,male,22,bilingual
s025,NA,21,monolingual
s029,female,20,monolingual
s033,female,24,monolingual
s037,female,23,monolingual
s041,male,19,bilingual
s045,female,19,monolingual
s049,female,22,monolingual
s053,female,21,monolingual
s057,female,20,monolingual
s061,NA,20,monolingual
s065,male,23,monolingual
s069,male,20,bilingual
s073,nonbinary,22,monolingual
s077,male,22,monolingual
s081,female,20,monolingual
s085,female,21,bilingual
s089,male,22,monolingual
s093,nonbinary,20,bilingual
s097,male,19,monolingual
s101,male,23,monolingual
s105,female,20,monolingual
s109,male,21,monolingual
s113,male,21,monolingual
s117,nonbinary,19,monolingual
s121,male,19,bilingual
s125,male,19,monolingual
s129,male,19,monolingual
s133,male,21,monolingual
s137,male,20,monolingual
s141,female,21,monolingual
s145,male,22,bilingual
s149,female,20,monolingual
s153,female,19,monolingual
s157,female,22,monolingual
s161,male,23,bilingual
s165,male,20,bilingual
s169,nonbinary,18,bilingual
s173,male,23,monolingual
s177,male,23,monolingual
s181,male,22,monolingual
s185,female,20,monolingual
s189,male,23,monolingual
s193,nonbinary,24,bilingual
s197,male,24,monolingual
s201,male,23,bilingual
s205,female,21,bilingual
s209,female,21,monolingual
s213,male,20,monolingual
s217,female,20,monolingual
s221,male,23,bilingual
s225,female,20,monolingual
s229,male,24,monolingual
s233,male,22,bilingual
s237,nonbinary,22,monolingual
s241,male,19,bilingual
s245,male,20,monolingual
s249,male,21,monolingual
s253,male,20,bilingual
s257,male,22,monolingual
s261,male,21,monolingual
s265,male,22,monolingual
s269,male,22,monolingual
s273,male,18,bilingual
s277,male,21,monolingual
s281,male,19,monolingual
s285,male,21,monolingual
s289,male,21,bilingual
s293,male,23,monolingual
s297,male,23,bilingual
s301,male,22,monolingual
s305,male,19,monolingual
s309,male,missing,monolingual
s313,male,24,monolingual
s317,male,18,bilingual
s321,male,24,monolingual
s325,nonbinary,21,monolingual
s329,male,22,bilingual
s333,male,20,monolingual
s337,male,19,monolingual
s341,NA,19,bilingual
s345,female,21,monolingual
s349,male,20,bilingual
s353,male,21,monolingual
s357,female,19,monolingual
s361,nonbinary,25,monolingual
s365,female,missing,monolingual
s369,female,20,monolingual
s373,male,21,bilingual
s377,male,20,monolingual
s381,male,22,bilingual
s385,female,23,monolingual
s389,female,25,monolingual
