subj_id,gender,age,language
s001,nonbinary,22,monolingual
s005,NA,21,bilingual
s009,female,20,monolingual
s013,male,21,bilingual
s017,female,20,bilingual
s021,male,21,bilingual
s025,male,19,monolingual
s029,male,22,bilingual
s033,male,20,monolingual
s037,nonbinary,missing,monolingual
s041,female,21,bilingual
s045,NA,21,bilingual
s049,female,20,monolingual
s053,male,21,bilingual
s057,male,missing,monolingual
s061,nonbinary,20,bilingual
s065,male,21,monolingual
s069,male,19,monolingual
s073,male,21,monolingual
s077,male,20,bilingual
s081,male,19,monolingual
s085,NA,23,monolingual
s089,male,22,monolingual
s093,NA,24,monolingual
s097,female,20,bilingual
s101,nonbinary,21,monolingual
s105,female,20,monolingual
s109,female,20,bilingual
s113,male,20,monolingual
s117,male,missing,bilingual
s121,nonbinary,21,monolingual
s125,male,25,bilingual
s129,female,22,monolingual
s133,nonbinary,21,bilingual
s137,male,20,monolingual
s141,male,20,monolingual
s145,male,missing,monolingual
s149,female,20,monolingual
s153,male,21,bilingual
s157,female,23,bilingual
s161,female,21,monolingual
s165,male,22,bilingual
s169,female,missing,monolingual
s173,NA,19,monolingual
s177,female,23,bilingual
s181,nonbinary,21,monolingual
s185,female,22,monolingual
s189,female,20,monolingual
s193,male,21,bilingual
s197,male,19,monolingual
s201,male,22,monolingual
s205,female,19,monolingual
s209,male,24,monolingual
s213,male,20,bilingual
s217,female,19,bilingual
s221,male,18,bilingual
s225,female,19,monolingual
s229,female,23,bilingual
s233,male,22,monolingual
s237,male,21,bilingual
s241,male,20,bilingual
s245,female,22,monolingual
s249,male,20,bilingual
s253,male,22,bilingual
s257,female,19,monolingual
s261,male,22,bilingual
s265,male,21,monolingual
s269,male,19,monolingual
s273,female,21,monolingual
s277,female,22,bilingual
s281,NA,19,monolingual
s285,male,19,monolingual
s289,male,22,monolingual
s293,male,missing,monolingual
s297,male,22,monolingual
s301,male,23,monolingual
s305,male,20,monolingual
s309,female,24,monolingual
s313,female,25,monolingual
s317,male,26,bilingual
s321,female,18,bilingual
s325,male,21,bilingual
s329,male,23,monolingual
s333,nonbinary,22,monolingual
s337,male,22,monolingual
s341,male,21,monolingual
s345,female,20,monolingual
s349,male,22,monolingual
s353,male,23,monolingual
s357,female,21,monolingual
s361,nonbinary,23,bilingual
s365,female,19,bilingual
s369,female,21,monolingual
