subj_id,gender,age,language
s001,female,19,monolingual
s005,male,21,monolingual
s009,female,20,monolingual
s013,male,19,bilingual
s017,male,22,monolingual
s021,male,18,monolingual
s025,female,18,bilingual
s029,male,21,monolingual
s033,female,21,monolingual
s037,male,20,monolingual
s041,male,18,monolingual
s045,male,24,monolingual
s049,male,20,monolingual
s053,female,22,monolingual
s057,female,22,monolingual
s061,male,23,monolingual
s065,female,22,monolingual
s069,male,22,monolingual
s073,female,22,bilingual
s077,nonbinary,25,monolingual
s081,male,21,bilingual
s085,male,22,monolingual
s089,male,18,monolingual
s093,male,22,monolingual
s097,female,22,monolingual
s101,male,20,monolingual
s105,male,21,bilingual
s109,male,18,monolingual
s113,female,22,bilingual
s117,female,20,monolingual
s121,male,18,monolingual
s125,female,20,monolingual
s129,nonbinary,19,monolingual
s133,male,23,monolingual
s137,female,19,monolingual
s141,female,missing,monolingual
s145,male,19,monolingual
s149,female,20,monolingual
s153,male,20,monolingual
s157,male,20,bilingual
s161,female,21,monolingual
s165,NA,24,monolingual
s169,male,26,monolingual
s173,female,20,bilingual
s177,nonbinary,18,bilingual
s181,male,22,bilingual
s185,male,24,monolingual
s189,NA,24,monolingual
s193,nonbinary,22,monolingual
s197,male,20,monolingual
s201,male,23,monolingual
s205,male,20,bilingual
s209,female,21,bilingual
s213,female,missing,bilingual
s217,male,23,monolingual
s221,nonbinary,20,monolingual
s225,nonbinary,missing,monolingual
s229,male,19,monolingual
s233,female,21,monolingual
s237,male,21,monolingual
s241,male,21,monolingual
s245,male,22,monolingual
s249,male,20,monolingual
s253,male,21,bilingual
s257,male,22,monolingual
s261,male,22,monolingual
s265,male,18,monolingual
s269,male,20,bilingual
s273,male,21,monolingual
s277,male,20,monolingual
s281,nonbinary,22,monolingual
s285,male,21,monolingual
s289,NA,20,monolingual
s293,female,missing,monolingual
s297,female,21,monolingual
s301,female,22,monolingual
s305,male,26,monolingual
s309,female,19,monolingual
