subj_id,gender,age,language
s003,male,21,monolingual
s007,female,19,monolingual
s011,male,23,monolingual
s015,male,22,monolingual
s019,male,21,monolingual
s023,female,21,monolingual
s027,male,20,monolingual
s031,female,20,bilingual
s035,male,23,monolingual
s039,female,25,bilingual
s043,male,21,bilingual
s047,male,18,bilingual
s051,NA,19,monolingual
s055,female,20,monolingual
s059,male,23,monolingual
s063,female,22,monolingual
s067,male,20,bilingual
s071,male,23,bilingual
s075,female,22,monolingual
s079,female,23,monolingual
s083,male,21,monolingual
s087,female,18,bilingual
s091,male,22,bilingual
s095,male,19,monolingual
s099,male,19,monolingual
s103,female,20,bilingual
s107,female,22,monolingual
s111,female,21,monolingual
s115,male,21,bilingual
s119,NA,20,monolingual
s123,nonbinary,21,monolingual
s127,male,19,monolingual
s131,nonbinary,20,monolingual
s135,male,22,monolingual
s139,male,22,monolingual
s143,female,missing,bilingual
s147,male,23,bilingual
s151,male,23,bilingual
s155,nonbinary,25,monolingual
s159,male,24,monolingual
s163,male,19,monolingual
s167,male,23,bilingual
s171,male,21,monolingual
s175,male,21,monolingual
s179,male,23,monolingual
s183,male,19,bilingual
s187,male,18,bilingual
s191,male,21,monolingual
s195,female,20,monolingual
s199,male,20,monolingual
s203,nonbinary,20,monolingual
s207,female,21,bilingual
s211,nonbinary,21,monolingual
s215,male,21,bilingual
s219,male,missing,bilingual
s223,female,missing,bilingual
s227,female,missing,monolingual
s231,male,25,bilingual
s235,male,24,monolingual
s239,nonbinary,21,bilingual
s243,female,20,monolingual
s247,female,20,monolingual
s251,female,19,monolingual
s255,nonbinary,18,monolingual
s259,male,20,monolingual
s263,NA,18,bilingual
s267,female,20,bilingual
s271,female,21,monolingual
s275,nonbinary,20,monolingual
s279,female,21,bilingual
s283,female,18,monolingual
s287,female,20,bilingual
s291,male,21,bilingual
s295,male,23,monolingual
s299,female,23,monolingual
s303,male,20,monolingual
s307,male,19,monolingual
s311,male,21,monolingual
s315,male,missing,monolingual
s319,male,23,monolingual
s323,nonbinary,18,bilingual
s327,male,22,monolingual
s331,nonbinary,24,monolingual
s335,female,22,monolingual
s339,male,25,monolingual
s343,male,26,monolingual
s347,male,21,monolingual
s351,male,20,monolingual
s355,female,23,monolingual
s359,NA,missing,monolingual
s363,male,missing,monolingual
s367,male,missing,monolingual
s371,nonbinary,23,bilingual
s375,female,21,bilingual
s379,NA,21,bilingual
s383,female,23,monolingual
s387,male,22,bilingual
s391,male,23,monolingual
