subj_id,gender,age,language
s001,female,19,bilingual
s005,female,18,monolingual
s009,male,19,monolingual
s013,female,22,monolingual
s017,female,missing,monolingual
s021,male,22,monolingual
s025,female,22,bilingual
s029,male,18,monolingual
s033,nonbinary,20,bilingual
s037,male,21,monolingual
s041,male,23,monolingual
s045,male,20,monolingual
s049,nonbinary,23,monolingual
s053,male,19,monolingual
s057,male,24,monolingual
s061,male,22,bilingual
s065,male,20,bilingual
s069,NA,20,monolingual
s073,nonbinary,22,monolingual
s077,NA,19,monolingual
s081,male,21,monolingual
s085,NA,20,monolingual
s089,female,20,monolingual
s093,nonbinary,20,bilingual
s097,female,18,monolingual
s101,male,21,monolingual
s105,female,23,monolingual
s109,male,20,monolingual
s113,male,22,bilingual
s117,male,24,monolingual
s121,male,21,monolingual
s125,male,21,monolingual
s129,male,21,monolingual
s133,female,22,bilingual
s137,female,21,monolingual
s141,female,20,bilingual
s145,male,20,bilingual
s149,male,21,monolingual
s153,nonbinary,missing,monolingual
s157,male,25,bilingual
s161,male,20,monolingual
s165,male,20,bilingual
s169,female,24,monolingual
s173,female,20,monolingual
s177,nonbinary,19,monolingual
s181,female,21,bilingual
s185,female,22,monolingual
s189,male,21,bilingual
s193,male,23,monolingual
s197,male,19,monolingual
s201,male,23,monolingual
s205,male,22,monolingual
s209,female,missing,monolingual
s213,female,19,bilingual
s217,female,19,monolingual
s221,male,18,monolingual
s225,male,21,bilingual
s229,male,23,monolingual
s233,female,21,monolingual
s237,male,22,monolingual
s241,male,19,monolingual
s245,male,22,monolingual
s249,male,19,bilingual
s253,male,23,monolingual
s257,female,20,bilingual
s261,male,21,monolingual
s265,female,22,monolingual
s269,nonbinary,21,monolingual
s273,female,20,monolingual
s277,male,24,bilingual
s281,NA,23,bilingual
s285,female,26,bilingual
s289,male,21,monolingual
s293,male,20,monolingual
s297,male,20,bilingual
s301,male,24,bilingual
s305,female,20,monolingual
s309,female,21,monolingual
s313,female,22,monolingual
s317,male,18,bilingual
s321,NA,21,monolingual
s325,male,missing,monolingual
s329,male,22,monolingual
s333,male,21,bilingual
s337,NA,22,monolingual
s341,male,19,bilingual
s345,male,21,bilingual
s349,female,23,bilingual
s353,male,19,bilingual
s357,male,23,monolingual
s361,female,19,monolingual
s365,nonbinary,22,monolingual
s369,male,20,monolingual
s373,male,20,monolingual
s377,nonbinary,21,bilingual
s381,male,19,bilingual
s385,male,22,monolingual
s389,male,19,monolingual
