subj_id,gender,age,language
s004,male,19,bilingual
s008,NA,21,bilingual
s012,nonbinary,19,monolingual
s016,male,21,bilingual
s020,female,19,monolingual
s024,female,19,monolingual
s028,NA,21,monolingual
s032,female,19,monolingual
s036,nonbinary,23,monolingual
s040,female,19,bilingual
s044,male,26,monolingual
s048,female,missing,monolingual
s052,male,20,bilingual
s056,male,21,bilingual
s060,nonbinary,18,monolingual
s064,male,20,bilingual
s068,male,21,monolingual
s072,male,20,bilingual
s076,female,21,monolingual
s080,female,20,monolingual
s084,female,19,monolingual
s088,male,20,monolingual
s092,female,20,bilingual
s096,nonbinary,21,monolingual
s100,male,20,monolingual
s104,male,20,monolingual
s108,female,20,monolingual
s112,male,22,monolingual
s116,female,20,monolingual
s120,female,20,monolingual
s124,male,21,monolingual
s128,male,24,monolingual
s132,male,20,bilingual
s136,male,22,bilingual
s140,male,25,monolingual
s144,female,24,monolingual
s148,female,missing,monolingual
s152,female,20,monolingual
s156,male,21,monolingual
s160,female,20,bilingual
s164,female,24,bilingual
s168,female,20,bilingual
s172,female,19,monolingual
s176,male,19,monolingual
s180,nonbinary,missing,bilingual
s184,nonbinary,24,monolingual
s188,male,22,monolingual
s192,male,21,monolingual
s196,male,23,monolingual
s200,male,21,bilingual
s204,male,23,monolingual
s208,male,missing,monolingual
s212,male,23,monolingual
s216,female,19,monolingual
s220,NA,23,monolingual
s224,female,22,bilingual
s228,male,22,monolingual
s232,female,18,bilingual
s236,female,21,monolingual
s240,female,22,monolingual
s244,male,19,monolingual
s248,male,22,monolingual
s252,male,21,monolingual
s256,male,21,bilingual
s260,male,21,monolingual
s264,male,23,bilingual
s268,male,21,monolingual
s272,male,23,bilingual
s276,male,21,bilingual
s280,male,24,monolingual
s284,male,18,monolingual
s288,male,24,monolingual
s292,male,22,monolingual
s296,male,20,bilingual
s300,male,20,monolingual
s304,female,22,bilingual
s308,female,20,bilingual
s312,NA,21,monolingual
s316,male,missing,monolingual
