subj_id,gender,age,language
s002,female,20,monolingual
s006,female,missing,monolingual
s010,male,18,monolingual
s014,male,19,monolingual
s018,nonbinary,22,monolingual
s022,male,21,monolingual
s026,nonbinary,21,bilingual
s030,male,21,monolingual
s034,female,19,monolingual
s038,male,22,monolingual
s042,male,21,bilingual
s046,male,20,monolingual
s050,female,23,monolingual
s054,NA,22,bilingual
s058,male,23,monolingual
s062,male,21,monolingual
s066,male,20,bilingual
s070,male,19,bilingual
s074,female,20,bilingual
s078,male,23,monolingual
s082,NA,21,monolingual
s086,female,20,monolingual
s090,female,18,bilingual
s094,male,21,monolingual
s098,male,21,bilingual
s102,female,20,bilingual
s106,male,23,bilingual
s110,male,18,bilingual
s114,male,20,bilingual
s118,male,22,monolingual
s122,male,22,bilingual
s126,female,19,monolingual
s130,male,20,bilingual
s134,male,missing,monolingual
s138,male,22,bilingual
s142,male,21,monolingual
s146,female,21,monolingual
s150,male,20,monolingual
s154,male,19,monolingual
s158,female,19,monolingual
s162,male,22,bilingual
s166,male,20,bilingual
s170,male,22,monolingual
s174,female,20,monolingual
s178,male,24,bilingual
s182,female,21,monolingual
s186,female,21,monolingual
s190,male,20,bilingual
s194,male,23,monolingual
s198,male,22,bilingual
s202,female,21,monolingual
s206,male,20,bilingual
s210,male,20,monolingual
s214,female,20,monolingual
s218,female,18,monolingual
s222,male,20,monolingual
s226,male,22,monolingual
s230,nonbinary,22,monolingual
s234,female,19,bilingual
s238,male,21,monolingual
s242,male,20,monolingual
s246,male,19,bilingual
s250,male,21,monolingual
s254,nonbinary,20,monolingual
s258,male,25,bilingual
s262,male,25,monolingual
s266,female,22,monolingual
s270,female,missing,monolingual
s274,female,22,monolingual
s278,nonbinary,22,monolingual
s282,male,22,monolingual
s286,female,19,monolingual
s290,NA,19,monolingual
s294,female,22,monolingual
s298,male,20,bilingual
s302,male,missing,bilingual
s306,male,21,bilingual
s310,nonbinary,19,monolingual
s314,male,21,bilingual
s318,male,20,monolingual
