subj_id,gender,age,language
s003,male,20,bilingual
s007,male,20,monolingual
s011,male,22,monolingual
s015,female,22,monolingual
s019,male,missing,monolingual
s023,male,23,monolingual
s027,male,20,bilingual
s031,male,23,monolingual
s035,male,22,bilingual
s039,male,19,monolingual
s043,male,20,monolingual
s047,male,21,monolingual
s051,male,21,monolingual
s055,male,21,monolingual
s059,male,23,monolingual
s063,female,22,monolingual
s067,male,21,monolingual
s071,male,20,monolingual
s075,male,18,monolingual
s079,male,22,bilingual
s083,male,20,monolingual
s087,female,21,monolingual
s091,female,22,bilingual
s095,female,19,monolingual
s099,male,22,bilingual
s103,NA,20,monolingual
s107,female,26,monolingual
s111,male,22,monolingual
s115,male,missing,bilingual
s119,nonbinary,20,monolingual
s123,male,23,bilingual
s127,female,21,monolingual
s131,NA,19,bilingual
s135,male,21,monolingual
s139,nonbinary,19,bilingual
s143,male,20,monolingual
s147,NA,18,monolingual
s151,nonbinary,21,monolingual
s155,male,22,monolingual
s159,male,18,monolingual
s163,male,18,monolingual
s167,female,21,monolingual
s171,male,19,monolingual
s175,female,20,monolingual
s179,female,22,monolingual
s183,male,22,monolingual
s187,female,21,monolingual
s191,female,20,monolingual
s195,male,19,monolingual
s199,male,19,bilingual
s203,female,21,monolingual
s207,male,23,bilingual
s211,female,23,monolingual
s215,male,21,monolingual
s219,male,22,monolingual
s223,male,20,monolingual
s227,male,21,bilingual
s231,male,23,monolingual
s235,male,20,monolingual
s239,NA,21,monolingual
s243,male,21,monolingual
s247,male,22,bilingual
s251,male,21,bilingual
s255,nonbinary,25,bilingual
s259,male,19,bilingual
s263,male,18,bilingual
s267,male,20,monolingual
s271,male,19,monolingual
s275,male,22,monolingual
s279,male,22,bilingual
s283,male,21,monolingual
s287,male,19,bilingual
s291,nonbinary,21,monolingual
s295,male,23,monolingual
s299,female,25,monolingual
s303,female,25,monolingual
s307,male,missing,bilingual
s311,male,20,bilingual
s315,male,23,bilingual
