subj_id,gender,age,language
s001,male,26,monolingual
s005,male,23,monolingual
s009,male,25,monolingual
s013,male,21,monolingual
s017,male,22,monolingual
s021,nonbinary,19,bilingual
s025,female,19,monolingual
s029,female,21,monolingual
s033,male,22,monolingual
s037,female,24,monolingual
s041,male,20,bilingual
s045,female,23,bilingual
s049,male,20,bilingual
s053,female,21,bilingual
s057,male,21,monolingual
s061,male,18,monolingual
s065,male,missing,bilingual
s069,male,20,monolingual
s073,female,23,monolingual
s077,male,20,bilingual
s081,female,22,bilingual
s085,male,22,monolingual
s089,female,22,monolingual
s093,male,21,monolingual
s097,male,missing,monolingual
s101,NA,21,bilingual
s105,male,20,monolingual
s109,male,19,bilingual
s113,female,20,monolingual
s117,male,18,bilingual
s121,NA,22,monolingual
s125,male,20,monolingual
s129,nonbinary,22,bilingual
s133,male,19,monolingual
s137,female,20,bilingual
s141,male,18,bilingual
s145,male,22,monolingual
s149,male,22,bilingual
s153,female,22,monolingual
s157,male,20,monolingual
s161,female,22,monolingual
s165,female,20,monolingual
s169,male,19,monolingual
s173,female,19,bilingual
s177,male,21,bilingual
s181,female,21,bilingual
s185,female,20,monolingual
s189,female,missing,monolingual
s193,male,19,monolingual
s197,male,18,monolingual
s201,male,22,bilingual
s205,nonbinary,23,monolingual
s209,female,19,monolingual
s213,NA,20,monolingual
s217,nonbinary,24,bilingual
s221,female,18,monolingual
s225,female,20,monolingual
s229,female,19,monolingual
s233,female,22,bilingual
s237,male,23,monolingual
s241,male,19,monolingual
s245,nonbinary,22,monolingual
s249,NA,22,monolingual
s253,male,21,monolingual
s257,male,22,bilingual
s261,female,20,bilingual
s265,male,21,bilingual
s269,male,19,monolingual
s273,male,21,bilingual
s277,male,23,monolingual
s281,male,21,monolingual
s285,male,20,monolingual
s289,male,24,bilingual
s293,male,24,monolingual
s297,male,22,monolingual
s301,male,21,monolingual
s305,male,22,monolingual
s309,female,25,monolingual
s313,male,20,monolingual
s317,male,21,monolingual
