subj_id,gender,age,language
s003,female,23,bilingual
s007,nonbinary,19,monolingual
s011,female,21,bilingual
s015,NA,21,monolingual
s019,male,23,monolingual
s023,male,21,bilingual
s027,male,19,monolingual
s031,male,20,monolingual
s035,female,21,monolingual
s039,male,22,monolingual
s043,male,21,bilingual
s047,male,20,monolingual
s051,male,21,monolingual
s055,female,24,monolingual
s059,NA,20,monolingual
s063,female,20,bilingual
s067,NA,20,monolingual
s071,male,21,monolingual
s075,male,20,monolingual
s079,male,missing,monolingual
s083,female,21,bilingual
s087,male,20,monolingual
s091,male,19,monolingual
s095,nonbinary,21,monolingual
s099,male,22,monolingual
s103,female,20,bilingual
s107,nonbinary,20,monolingual
s111,male,21,monolingual
s115,male,21,monolingual
s119,male,22,monolingual
s123,female,missing,monolingual
s127,male,23,monolingual
s131,male,21,monolingual
s135,male,21,monolingual
s139,male,20,monolingual
s143,male,19,monolingual
s147,male,20,bilingual
s151,female,20,bilingual
s155,female,24,monolingual
s159,male,missing,monolingual
s163,female,22,monolingual
s167,male,21,monolingual
s171,male,21,monolingual
s175,female,21,monolingual
s179,male,21,monolingual
s183,male,20,monolingual
s187,male,22,monolingual
s191,male,21,monolingual
s195,female,24,bilingual
s199,male,22,monolingual
s203,nonbinary,19,monolingual
s207,male,22,monolingual
s211,female,19,monolingual
s215,male,21,monolingual
s219,male,20,bilingual
s223,male,20,bilingual
s227,female,21,monolingual
s231,male,19,monolingual
s235,male,20,bilingual
s239,male,19,monolingual
s243,female,20,monolingual
s247,NA,21,monolingual
s251,nonbinary,22,monolingual
s255,male,23,bilingual
s259,nonbinary,21,bilingual
s263,female,20,bilingual
s267,female,19,bilingual
s271,male,21,bilingual
s275,NA,22,bilingual
s279,male,19,monolingual
s283,nonbinary,21,monolingual
s287,nonbinary,23,monolingual
s291,male,22,bilingual
s295,male,21,bilingual
s299,male,missing,monolingual
s303,male,19,bilingual
s307,female,21,monolingual
s311,NA,20,monolingual
s315,male,23,bilingual
s319,female,20,monolingual
s323,male,19,monolingual
s327,male,22,bilingual
s331,female,26,monolingual
s335,female,20,monolingual
s339,male,19,bilingual
s343,NA,24,monolingual
s347,male,19,monolingual
s351,male,21,monolingual
s355,female,20,monolingual
s359,male,22,bilingual
s363,male,22,bilingual
s367,male,19,monolingual
s371,female,21,bilingual
s375,female,24,bilingual
s379,female,23,monolingual
s383,male,21,bilingual
s387,male,22,bilingual
s391,male,26,bilingual
s395,female,20,bilingual
s399,female,21,bilingual
