subj_id,gender,age,language
s002,female,20,monolingual
s006,male,23,monolingual
s010,male,25,monolingual
s014,male,20,monolingual
s018,nonbinary,20,monolingual
s022,NA,21,monolingual
s026,nonbinary,18,bilingual
s030,male,18,bilingual
s034,male,20,bilingual
s038,female,24,monolingual
s042,male,20,monolingual
s046,female,22,monolingual
s050,male,19,monolingual
s054,male,23,bilingual
s058,male,20,monolingual
s062,nonbinary,21,monolingual
s066,female,22,monolingual
s070,male,20,bilingual
s074,male,24,monolingual
s078,male,20,monolingual
s082,male,23,bilingual
s086,male,21,bilingual
s090,nonbinary,22,monolingual
s094,male,19,bilingual
s098,male,missing,bilingual
s102,female,21,bilingual
s106,female,20,bilingual
s110,male,21,monolingual
s114,male,21,bilingual
s118,male,21,bilingual
s122,NA,23,bilingual
s126,male,19,bilingual
s130,male,23,monolingual
s134,male,20,monolingual
s138,female,19,monolingual
s142,male,21,bilingual
s146,female,20,monolingual
s150,female,20,bilingual
s154,male,21,monolingual
s158,female,24,monolingual
s162,male,20,monolingual
s166,male,19,bilingual
s170,male,21,monolingual
s174,male,19,bilingual
s178,nonbinary,21,monolingual
s182,female,missing,monolingual
s186,female,21,bilingual
s190,male,23,monolingual
s194,male,19,monolingual
s198,male,23,monolingual
s202,male,missing,monolingual
s206,female,19,monolingual
s210,male,missing,bilingual
s214,nonbinary,19,monolingual
s218,male,25,monolingual
s222,female,20,bilingual
s226,male,20,bilingual
s230,female,18,monolingual
s234,nonbinary,21,monolingual
s238,nonbinary,20,monolingual
s242,female,20,monolingual
s246,male,20,monolingual
s250,nonbinary,20,monolingual
s254,male,21,monolingual
s258,male,20,bilingual
s262,male,20,monolingual
s266,female,20,monolingual
s270,male,23,monolingual
s274,male,22,monolingual
s278,male,20,monolingual
s282,female,21,bilingual
s286,male,23,monolingual
s290,male,missing,monolingual
s294,NA,22,monolingual
s298,female,21,bilingual
s302,male,19,monolingual
s306,female,20,monolingual
s310,female,26,bilingual
s314,male,21,bilingual
s318,nonbinary,21,monolingual
s322,male,22,monolingual
s326,male,19,monolingual
s330,nonbinary,22,monolingual
s334,male,22,bilingual
s338,female,26,bilingual
s342,nonbinary,21,bilingual
s346,male,21,bilingual
s350,male,19,monolingual
s354,male,20,monolingual
s358,female,22,bilingual
s362,male,21,bilingual
s366,male,22,monolingual
s370,male,23,monolingual
s374,male,20,monolingual
s378,nonbinary,22,monolingual
s382,NA,23,monolingual
s386,male,20,bilingual
s390,female,20,bilingual
s394,nonbinary,21,monolingual
s398,male,20,monolingual
