subj_id,gender,age,language
s002,female,20,monolingual
s006,female,25,monolingual
s010,male,21,monolingual
s014,female,21,monolingual
s018,male,22,bilingual
s022,male,21,monolingual
s026,male,missing,bilingual
s030,female,20,monolingual
s034,male,21,monolingual
s038,female,19,monolingual
s042,female,25,monolingual
s046,female,21,monolingual
s050,NA,23,monolingual
s054,female,21,monolingual
s058,female,21,monolingual
s062,male,20,bilingual
s066,female,21,monolingual
s070,female,20,monolingual
s074,male,missing,monolingual
s078,nonbinary,22,monolingual
s082,female,23,monolingual
s086,male,20,monolingual
s090,male,missing,monolingual
s094,male,21,monolingual
s098,male,21,monolingual
s102,male,23,monolingual
s106,male,22,monolingual
s110,NA,24,monolingual
s114,male,19,monolingual
s118,male,22,monolingual
s122,female,19,monolingual
s126,female,23,monolingual
s130,male,22,monolingual
s134,male,19,monolingual
s138,male,20,monolingual
s142,female,21,monolingual
s146,female,21,monolingual
s150,female,20,monolingual
s154,male,22,monolingual
s158,male,22,monolingual
s162,male,19,monolingual
s166,NA,21,monolingual
s170,male,22,monolingual
s174,male,19,monolingual
s178,male,23,monolingual
s182,female,21,monolingual
s186,male,23,monolingual
s190,female,19,bilingual
s194,female,22,bilingual
s198,female,21,bilingual
s202,female,21,bilingual
s206,female,19,monolingual
s210,nonbinary,19,monolingual
s214,male,19,bilingual
s218,male,23,monolingual
s222,female,21,bilingual
s226,male,20,monolingual
s230,male,23,monolingual
s234,female,21,monolingual
s238,male,20,monolingual
s242,nonbinary,21,monolingual
s246,male,20,monolingual
s250,nonbinary,22,monolingual
s254,male,22,monolingual
s258,male,23,bilingual
s262,male,23,monolingual
s266,female,21,monolingual
s270,male,21,monolingual
s274,male,22,monolingual
s278,NA,20,bilingual
s282,male,21,monolingual
s286,male,22,bilingual
s290,female,23,monolingual
s294,male,21,bilingual
s298,female,22,bilingual
s302,female,20,monolingual
s306,male,20,bilingual
s310,male,19,bilingual
s314,male,21,bilingual
s318,male,23,monolingual
s322,male,22,monolingual
s326,male,21,monolingual
s330,nonbinary,23,monolingual
s334,male,25,bilingual
s338,female,20,monolingual
s342,male,22,bilingual
s346,nonbinary,20,monolingual
s350,male,25,monolingual
s354,female,21,monolingual
s358,female,missing,monolingual
s362,male,22,monolingual
