subj_id,gender,age,language
s001,male,missing,monolingual
s005,male,22,monolingual
s009,male,24,monolingual
s013,male,20,monolingual
s017,male,22,monolingual
s021,NA,21,bilingual
s025,female,21,bilingual
s029,male,20,monolingual
s033,male,18,monolingual
s037,male,22,monolingual
s041,male,22,bilingual
s045,male,21,monolingual
s049,nonbinary,21,monolingual
s053,male,21,bilingual
s057,female,20,bilingual
s061,male,24,monolingual
s065,male,20,monolingual
s069,female,23,bilingual
s073,male,22,monolingual
s077,NA,21,monolingual
s081,male,20,bilingual
s085,male,21,monolingual
s089,male,22,bilingual
s093,male,21,monolingual
s097,female,21,bilingual
s101,male,20,monolingual
s105,male,18,bilingual
s109,male,21,monolingual
s113,female,20,monolingual
s117,male,20,monolingual
s121,NA,19,monolingual
s125,male,20,monolingual
s129,male,20,bilingual
s133,male,23,monolingual
s137,male,22,monolingual
s141,male,22,monolingual
s145,male,20,bilingual
s149,male,19,monolingual
s153,female,21,monolingual
s157,female,20,monolingual
s161,male,18,monolingual
s165,male,20,monolingual
s169,female,22,monolingual
s173,male,18,bilingual
s177,male,23,monolingual
s181,NA,20,monolingual
s185,male,19,monolingual
s189,nonbinary,24,bilingual
s193,female,20,monolingual
s197,female,22,monolingual
s201,male,19,bilingual
s205,male,23,monolingual
s209,male,21,monolingual
s213,male,19,monolingual
s217,male,22,bilingual
s221,male,23,monolingual
s225,male,20,monolingual
s229,male,19,bilingual
s233,female,18,monolingual
s237,male,23,bilingual
s241,female,19,monolingual
s245,male,20,monolingual
s249,male,18,monolingual
s253,NA,20,monolingual
s257,male,21,monolingual
s261,male,19,monolingual
s265,female,20,monolingual
s269,nonbinary,21,monolingual
s273,female,22,bilingual
s277,male,24,monolingual
s281,female,20,bilingual
s285,female,20,monolingual
s289,female,20,monolingual
s293,male,20,monolingual
s297,male,24,bilingual
s301,male,20,bilingual
s305,female,21,monolingual
s309,male,20,monolingual
s313,male,19,bilingual
s317,female,20,monolingual
s321,male,18,monolingual
s325,female,22,monolingual
s329,male,21,monolingual
s333,nonbinary,21,bilingual
s337,female,19,monolingual
s341,male,23,monolingual
s345,male,21,bilingual
s349,female,20,monolingual
s353,female,22,monolingual
s357,nonbinary,19,bilingual
s361,NA,19,monolingual
