subj_id,gender,age,language
s002,nonbinary,19,monolingual
s006,nonbinary,22,monolingual
s010,male,missing,monolingual
s014,female,25,monolingual
s018,male,18,bilingual
s022,male,19,bilingual
s026,nonbinary,20,bilingual
s030,female,23,monolingual
s034,male,22,monolingual
s038,male,19,monolingual
s042,nonbinary,20,monolingual
s046,male,19,monolingual
s050,nonbinary,19,monolingual
s054,male,20,monolingual
s058,female,20,monolingual
s062,female,21,monolingual
s066,male,21,monolingual
s070,female,23,bilingual
s074,female,21,monolingual
s078,male,19,monolingual
s082,male,18,bilingual
s086,male,20,bilingual
s090,female,19,monolingual
s094,male,21,bilingual
s098,female,22,bilingual
s102,male,24,monolingual
s106,NA,21,monolingual
s110,NA,24,monolingual
s114,female,21,monolingual
s118,male,21,bilingual
s122,male,21,monolingual
s126,nonbinary,19,monolingual
s130,female,22,monolingual
s134,male,20,monolingual
s138,female,20,monolingual
s142,female,22,monolingual
s146,female,21,monolingual
s150,female,20,monolingual
s154,male,22,bilingual
s158,female,23,bilingual
s162,male,22,bilingual
s166,female,21,bilingual
s170,male,24,monolingual
s174,male,20,bilingual
s178,NA,21,monolingual
s182,male,21,monolingual
s186,male,20,monolingual
s190,NA,20,monolingual
s194,female,18,monolingual
s198,female,21,bilingual
s202,male,21,monolingual
s206,nonbinary,21,bilingual
s210,male,19,monolingual
s214,male,24,monolingual
s218,male,19,monolingual
s222,male,25,monolingual
s226,female,19,monolingual
s230,nonbinary,22,monolingual
s234,male,missing,bilingual
s238,male,21,monolingual
s242,nonbinary,20,bilingual
s246,male,19,bilingual
s250,female,21,monolingual
s254,female,19,monolingual
s258,male,23,monolingual
s262,male,25,monolingual
s266,male,missing,bilingual
s270,male,21,monolingual
s274,male,22,bilingual
s278,male,20,monolingual
s282,male,20,monolingual
s286,male,20,monolingual
s290,male,22,bilingual
s294,NA,missing,monolingual
s298,male,19,bilingual
s302,male,22,monolingual
s306,female,20,monolingual
s310,nonbinary,missing,bilingual
s314,male,20,monolingual
s318,male,missing,monolingual
s322,male,23,monolingual
s326,nonbinary,24,monolingual
s330,male,20,monolingual
s334,male,20,bilingual
s338,male,20,monolingual
s342,male,20,monolingual
s346,male,22,monolingual
s350,nonbinary,21,bilingual
s354,male,21,bilingual
s358,female,21,bilingual
s362,nonbinary,22,monolingual
s366,nonbinary,20,monolingual
s370,female,19,monolingual
s374,male,20,monolingual
s378,female,21,monolingual
s382,male,26,monolingual
s386,male,19,monolingual
