subj_id,gender,age,language
s002,male,19,bilingual
s006,male,19,monolingual
s010,female,24,monolingual
s014,male,22,bilingual
s018,female,21,monolingual
s022,nonbinary,23,monolingual
s026,female,21,monolingual
s030,male,18,bilingual
s034,male,22,bilingual
s038,male,24,monolingual
s042,male,21,monolingual
s046,nonbinary,22,monolingual
s050,male,23,monolingual
s054,NA,21,monolingual
s058,female,24,monolingual
s062,nonbinary,21,bilingual
s066,male,20,monolingual
s070,nonbinary,20,bilingual
s074,male,20,monolingual
s078,female,20,monolingual
s082,female,22,monolingual
s086,male,23,monolingual
s090,female,22,monolingual
s094,NA,21,bilingual
s098,male,21,monolingual
s102,female,23,monolingual
s106,female,19,bilingual
s110,female,21,monolingual
s114,male,21,monolingual
s118,male,20,monolingual
s122,male,20,bilingual
s126,male,21,monolingual
s130,male,22,bilingual
s134,male,19,monolingual
s138,female,19,monolingual
s142,male,20,monolingual
s146,female,22,bilingual
s150,female,20,monolingual
s154,female,24,bilingual
s158,male,22,monolingual
s162,male,20,bilingual
s166,male,missing,bilingual
s170,male,21,bilingual
s174,male,20,monolingual
s178,male,21,bilingual
s182,male,20,monolingual
s186,nonbinary,24,monolingual
s190,female,21,monolingual
s194,male,26,monolingual
s198,female,21,monolingual
s202,male,22,monolingual
s206,male,20,monolingual
s210,male,missing,monolingual
s214,female,23,monolingual
s218,male,19,monolingual
s222,male,20,bilingual
s226,female,24,monolingual
s230,male,missing,monolingual
s234,female,25,monolingual
s238,male,23,monolingual
s242,female,22,bilingual
s246,male,21,bilingual
s250,male,22,bilingual
s254,male,21,monolingual
s258,male,20,monolingual
s262,male,missing,bilingual
s266,female,23,monolingual
s270,NA,19,monolingual
s274,female,19,monolingual
s278,male,24,monolingual
s282,female,21,bilingual
s286,female,22,bilingual
s290,male,23,monolingual
s294,female,25,bilingual
s298,female,21,monolingual
s302,male,20,monolingual
s306,male,22,monolingual
s310,male,21,bilingual
s314,female,21,bilingual
s318,male,22,bilingual
s322,female,20,monolingual
s326,male,23,monolingual
s330,male,20,monolingual
s334,male,23,monolingual
s338,male,24,bilingual
s342,male,19,monolingual
