subj_id,gender,age,language
s001,nonbinary,21,monolingual
s005,female,21,bilingual
s009,male,missing,bilingual
s013,male,25,monolingual
s017,female,20,bilingual
s021,male,20,bilingual
s025,female,21,monolingual
s029,male,21,monolingual
s033,male,24,monolingual
s037,female,20,monolingual
s041,nonbinary,22,monolingual
s045,male,19,monolingual
s049,female,21,monolingual
s053,male,18,monolingual
s057,male,19,bilingual
s061,male,21,bilingual
s065,male,22,bilingual
s069,male,19,monolingual
s073,female,missing,monolingual
s077,male,19,bilingual
s081,male,missing,monolingual
s085,female,19,bilingual
s089,male,28,monolingual
s093,male,19,monolingual
s097,male,21,monolingual
s101,male,22,monolingual
s105,male,21,monolingual
s109,male,23,monolingual
s113,male,21,bilingual
s117,female,22,monolingual
s121,female,21,monolingual
s125,female,19,bilingual
s129,male,missing,monolingual
s133,female,19,monolingual
s137,nonbinary,19,bilingual
s141,female,20,bilingual
s145,male,23,bilingual
s149,male,20,monolingual
s153,male,21,bilingual
s157,male,20,monolingual
s161,male,22,bilingual
s165,male,23,bilingual
s169,female,21,monolingual
s173,nonbinary,19,monolingual
s177,female,23,bilingual
s181,female,missing,bilingual
s185,female,20,monolingual
s189,male,21,bilingual
s193,female,20,bilingual
s197,male,19,bilingual
s201,female,20,bilingual
s205,female,23,bilingual
s209,male,22,bilingual
s213,female,19,bilingual
s217,female,22,bilingual
s221,male,26,monolingual
s225,male,19,monolingual
s229,female,19,monolingual
s233,male,20,monolingual
s237,male,20,monolingual
s241,female,20,monolingual
s245,female,23,monolingual
s249,male,18,monolingual
s253,male,18,monolingual
s257,female,20,bilingual
s261,female,18,bilingual
s265,male,19,bilingual
s269,nonbinary,19,monolingual
s273,nonbinary,24,monolingual
s277,male,22,monolingual
s281,nonbinary,20,monolingual
s285,male,22,monolingual
s289,nonbinary,19,bilingual
s293,male,20,monolingual
s297,nonbinary,23,bilingual
s301,female,19,monolingual
s305,male,23,monolingual
s309,male,26,monolingual
s313,female,19,monolingual
s317,male,20,bilingual
s321,male,18,monolingual
s325,female,23,monolingual
s329,male,19,monolingual
s333,male,21,monolingual
s337,female,missing,monolingual
s341,NA,19,bilingual
