subj_id,gender,age,language
s003,male,18,bilingual
s007,male,19,monolingual
s011,female,20,monolingual
s015,male,21,monolingual
s019,female,24,monolingual
s023,male,missing,monolingual
s027,male,19,bilingual
s031,male,25,monolingual
s035,male,19,bilingual
s039,male,20,bilingual
s043,male,19,bilingual
s047,female,20,bilingual
s051,female,20,monolingual
s055,male,19,monolingual
s059,male,18,monolingual
s063,female,19,monolingual
s067,male,20,monolingual
s071,male,21,bilingual
s075,male,21,monolingual
s079,male,22,monolingual
s083,male,26,monolingual
s087,female,19,monolingual
s091,male,21,monolingual
s095,male,23,monolingual
s099,nonbinary,18,monolingual
s103,female,23,bilingual
s107,male,21,bilingual
s111,female,22,bilingual
s115,male,18,monolingual
s119,male,missing,monolingual
s123,male,19,monolingual
s127,male,missing,monolingual
s131,male,missing,bilingual
s135,male,23,monolingual
s139,nonbinary,21,monolingual
s143,female,22,bilingual
s147,female,23,monolingual
s151,NA,22,monolingual
s155,male,25,monolingual
s159,male,22,bilingual
s163,male,20,monolingual
s167,nonbinary,19,bilingual
s171,nonbinary,19,monolingual
s175,female,24,monolingual
s179,female,23,bilingual
s183,male,20,monolingual
s187,NA,19,monolingual
s191,male,23,monolingual
s195,male,19,monolingual
s199,NA,20,monolingual
s203,male,19,monolingual
s207,male,19,bilingual
s211,NA,20,bilingual
s215,male,22,monolingual
s219,male,21,monolingual
s223,male,21,monolingual
s227,male,18,bilingual
s231,male,missing,bilingual
s235,female,25,monolingual
s239,female,21,monolingual
s243,male,21,bilingual
s247,nonbinary,21,monolingual
s251,female,23,bilingual
s255,nonbinary,23,bilingual
s259,female,20,monolingual
s263,nonbinary,22,monolingual
s267,nonbinary,22,monolingual
s271,male,18,monolingual
s275,male,missing,bilingual
s279,female,missing,monolingual
s283,female,22,monolingual
s287,nonbinary,23,monolingual
s291,male,missing,monolingual
s295,female,22,monolingual
s299,male,20,bilingual
s303,female,19,monolingual
s307,female,22,bilingual
s311,male,19,monolingual
s315,male,19,monolingual
s319,male,20,bilingual
s323,female,20,bilingual
s327,male,21,monolingual
s331,nonbinary,21,monolingual
s335,male,20,monolingual
s339,nonbinary,19,bilingual
s343,male,22,bilingual
s347,male,24,monolingual
s351,female,20,monolingual
s355,male,21,monolingual
s359,male,22,monolingual
s363,male,25,bilingual
s367,female,20,monolingual
s371,male,19,monolingual
s375,male,22,monolingual
s379,female,20,monolingual
s383,female,missing,bilingual
s387,female,18,monolingual
