subj_id,gender,age,language
s001,male,21,bilingual
s005,female,22,monolingual
s009,female,23,monolingual
s013,female,21,monolingual
s017,male,18,monolingual
s021,female,20,bilingual
s025,male,21,monolingual
s029,nonbinary,20,monolingual
s033,male,20,monolingual
s037,male,missing,bilingual
s041,female,18,monolingual
s045,nonbinary,21,monolingual
s049,nonbinary,22,monolingual
s053,male,20,monolingual
s057,male,22,bilingual
s061,male,25,monolingual
s065,male,25,monolingual
s069,female,21,monolingual
s073,male,20,monolingual
s077,male,23,monolingual
s081,female,20,monolingual
s085,male,19,monolingual
s089,female,23,monolingual
s093,male,missing,bilingual
s097,male,23,monolingual
s101,nonbinary,20,monolingual
s105,female,20,monolingual
s109,male,20,bilingual
s113,female,22,monolingual
s117,male,22,bilingual
s121,male,22,monolingual
s125,male,24,bilingual
s129,male,20,monolingual
s133,male,19,monolingual
s137,male,21,bilingual
s141,female,19,bilingual
s145,male,21,monolingual
s149,male,21,monolingual
s153,male,20,monolingual
s157,male,23,monolingual
s161,male,22,monolingual
s165,male,19,monolingual
s169,nonbinary,20,monolingual
s173,male,missing,monolingual
s177,female,21,monolingual
s181,male,22,monolingual
s185,nonbinary,23,monolingual
s189,female,20,bilingual
s193,male,20,monolingual
s197,nonbinary,22,bilingual
s201,male,19,monolingual
s205,male,22,bilingual
s209,nonbinary,20,monolingual
s213,male,22,monolingual
s217,nonbinary,18,monolingual
s221,male,21,monolingual
s225,male,22,monolingual
s229,nonbinary,22,bilingual
s233,female,19,bilingual
s237,male,20,monolingual
s241,female,19,bilingual
s245,male,21,bilingual
s249,male,19,monolingual
s253,male,23,monolingual
s257,NA,22,monolingual
s261,male,19,monolingual
s265,male,22,monolingual
s269,nonbinary,24,bilingual
s273,male,24,bilingual
s277,male,19,monolingual
s281,nonbinary,21,bilingual
s285,NA,21,monolingual
s289,female,20,monolingual
s293,female,23,monolingual
s297,male,22,monolingual
s301,male,21,bilingual
s305,male,18,bilingual
s309,female,24,monolingual
s313,female,21,monolingual
s317,nonbinary,20,monolingual
s321,male,20,monolingual
s325,nonbinary,20,monolingual
s329,female,21,bilingual
s333,male,20,monolingual
s337,female,20,bilingual
s341,male,18,bilingual
s345,male,21,monolingual
s349,male,24,bilingual
s353,male,20,bilingual
s357,male,22,bilingual
s361,female,20,bilingual
s365,male,18,monolingual
s369,male,23,monolingual
s373,female,24,monolingual
s377,male,19,monolingual
s381,female,19,monolingual
s385,nonbinary,21,monolingual
s389,female,25,monolingual
