subj_id,gender,age,language
s002,male,20,monolingual
s006,male,25,bilingual
s010,female,20,bilingual
s014,male,21,monolingual
s018,male,19,monolingual
s022,female,20,bilingual
s026,nonbinary,24,bilingual
s030,male,19,monolingual
s034,male,21,monolingual
s038,female,22,bilingual
s042,female,20,monolingual
s046,male,23,monolingual
s050,male,21,monolingual
s054,male,20,monolingual
s058,male,22,bilingual
s062,male,23,bilingual
s066,male,24,monolingual
s070,female,20,monolingual
s074,male,21,bilingual
s078,female,21,monolingual
s082,nonbinary,20,monolingual
s086,male,21,bilingual
s090,female,21,bilingual
s094,NA,19,bilingual
s098,NA,19,monolingual
s102,male,missing,monolingual
s106,female,22,bilingual
s110,male,20,bilingual
s114,male,24,bilingual
s118,female,20,monolingual
s122,male,18,monolingual
s126,female,22,bilingual
s130,female,missing,monolingual
s134,male,21,monolingual
s138,nonbinary,21,monolingual
s142,female,22,bilingual
s146,nonbinary,22,monolingual
s150,female,21,bilingual
s154,male,23,monolingual
s158,male,24,bilingual
s162,female,20,monolingual
s166,male,21,bilingual
s170,male,19,monolingual
s174,male,21,monolingual
s178,male,21,monolingual
s182,male,missing,bilingual
s186,male,24,monolingual
s190,male,20,bilingual
s194,female,22,bilingual
s198,male,23,bilingual
s202,male,22,bilingual
s206,male,21,monolingual
s210,male,21,monolingual
s214,female,20,monolingual
s218,male,23,bilingual
s222,NA,22,monolingual
s226,male,22,bilingual
s230,male,20,bilingual
s234,female,19,monolingual
s238,male,20,bilingual
s242,male,20,monolingual
s246,male,20,monolingual
s250,female,21,bilingual
s254,female,21,monolingual
s258,male,21,bilingual
s262,male,20,bilingual
s266,male,19,monolingual
s270,male,21,monolingual
s274,male,19,monolingual
s278,male,22,monolingual
s282,female,19,monolingual
s286,female,19,bilingual
s290,male,23,monolingual
s294,male,22,monolingual
s298,nonbinary,19,monolingual
s302,female,22,monolingual
s306,male,21,monolingual
s310,male,26,bilingual
s314,NA,20,monolingual
s318,male,22,bilingual
s322,female,20,bilingual
s326,male,20,monolingual
s330,male,21,monolingual
s334,nonbinary,22,monolingual
s338,male,24,monolingual
s342,female,27,monolingual
s346,male,21,monolingual
s350,male,21,monolingual
s354,male,22,monolingual
s358,male,22,monolingual
s362,male,19,bilingual
s366,male,21,monolingual
s370,male,20,bilingual
s374,male,22,monolingual
s378,male,25,monolingual
s382,male,21,monolingual
s386,female,20,monolingual
