subj_id,gender,age,language
s001,male,20,monolingual
s005,male,20,monolingual
s009,male,23,monolingual
s013,female,missing,bilingual
s017,female,21,monolingual
s021,male,20,bilingual
s025,nonbinary,21,monolingual
s029,male,23,monolingual
s033,female,20,monolingual
s037,female,25,monolingual
s041,male,23,monolingual
s045,male,missing,monolingual
s049,male,23,monolingual
s053,male,missing,monolingual
s057,male,19,monolingual
s061,male,21,monolingual
s065,male,21,monolingual
s069,nonbinary,23,bilingual
s073,male,20,monolingual
s077,male,22,monolingual
s081,male,18,bilingual
s085,male,21,monolingual
s089,male,24,monolingual
s093,male,20,monolingual
s097,female,22,monolingual
s101,female,24,monolingual
s105,male,23,monolingual
s109,male,20,monolingual
s113,male,21,bilingual
s117,male,21,monolingual
s121,female,22,monolingual
s125,female,21,bilingual
s129,female,20,bilingual
s133,female,20,bilingual
s137,male,21,monolingual
s141,male,22,bilingual
s145,male,21,monolingual
s149,nonbinary,missing,bilingual
s153,female,19,monolingual
s157,male,20,monolingual
s161,male,20,bilingual
s165,male,20,bilingual
s169,NA,19,bilingual
s173,nonbinary,21,bilingual
s177,nonbinary,21,monolingual
s181,female,20,monolingual
s185,female,21,monolingual
s189,male,19,monolingual
s193,male,19,monolingual
s197,male,22,monolingual
s201,male,26,bilingual
s205,male,19,monolingual
s209,male,23,bilingual
s213,female,20,bilingual
s217,male,23,monolingual
s221,NA,20,monolingual
s225,male,20,monolingual
s229,male,20,bilingual
s233,nonbinary,20,bilingual
s237,nonbinary,20,monolingual
s241,female,20,monolingual
s245,female,missing,monolingual
s249,male,22,monolingual
s253,nonbinary,22,monolingual
s257,female,23,bilingual
s261,female,18,monolingual
s265,female,22,monolingual
s269,nonbinary,19,monolingual
s273,female,24,monolingual
s277,male,20,monolingual
s281,male,19,bilingual
s285,male,21,monolingual
s289,male,23,monolingual
s293,male,22,monolingual
s297,female,23,monolingual
s301,female,23,monolingual
