subj_id,gender,age,language
s004,male,missing,monolingual
s008,male,19,monolingual
s012,male,20,bilingual
s016,female,22,monolingual
s020,female,21,monolingual
s024,nonbinary,20,monolingual
s028,female,21,bilingual
s032,male,24,monolingual
s036,male,21,bilingual
s040,male,22,bilingual
s044,female,20,bilingual
s048,NA,23,bilingual
s052,male,23,monolingual
s056,male,19,bilingual
s060,male,19,monolingual
s064,female,21,monolingual
s068,female,25,monolingual
s072,male,18,monolingual
s076,male,19,monolingual
s080,female,22,monolingual
s084,male,22,monolingual
s088,male,22,monolingual
s092,female,18,bilingual
s096,male,20,monolingual
s100,NA,18,monolingual
s104,male,23,monolingual
s108,male,23,bilingual
s112,male,20,monolingual
s116,male,21,bilingual
s120,male,21,monolingual
s124,male,18,bilingual
s128,male,21,monolingual
s132,nonbinary,19,monolingual
s136,female,22,monolingual
s140,male,19,bilingual
s144,female,23,monolingual
s148,nonbinary,25,monolingual
s152,nonbinary,22,monolingual
s156,male,missing,bilingual
s160,male,19,monolingual
s164,female,20,monolingual
s168,male,19,monolingual
s172,male,24,monolingual
s176,female,missing,monolingual
s180,female,20,monolingual
s184,male,19,monolingual
s188,male,21,monolingual
s192,male,24,monolingual
s196,nonbinary,19,monolingual
s200,male,20,monolingual
s204,female,26,bilingual
s208,male,22,monolingual
s212,male,20,monolingual
s216,female,25,monolingual
s220,female,22,monolingual
s224,female,19,monolingual
s228,female,24,monolingual
s232,nonbinary,23,bilingual
s236,male,20,bilingual
s240,male,23,bilingual
s244,nonbinary,18,monolingual
s248,female,21,bilingual
s252,male,20,monolingual
s256,NA,21,monolingual
s260,male,22,bilingual
s264,male,22,monolingual
s268,male,24,monolingual
s272,male,24,bilingual
s276,female,21,monolingual
s280,male,18,monolingual
s284,female,20,bilingual
s288,nonbinary,19,monolingual
s292,female,21,bilingual
s296,male,20,monolingual
s300,male,missing,bilingual
