subj_id,gender,age,language
s002,female,20,monolingual
s006,male,18,monolingual
s010,male,24,monolingual
s014,nonbinary,19,monolingual
s018,male,22,bilingual
s022,female,23,bilingual
s026,male,20,monolingual
s030,male,20,monolingual
s034,female,22,monolingual
s038,male,18,bilingual
s042,female,18,monolingual
s046,nonbinary,24,monolingual
s050,male,21,monolingual
s054,female,21,bilingual
s058,male,22,bilingual
s062,male,23,monolingual
s066,male,22,bilingual
s070,female,18,monolingual
s074,male,23,monolingual
s078,male,21,bilingual
s082,male,21,bilingual
s086,NA,missing,bilingual
s090,male,20,bilingual
s094,male,20,bilingual
s098,male,18,bilingual
s102,male,20,monolingual
s106,male,27,monolingual
s110,male,23,bilingual
s114,female,22,bilingual
s118,female,24,monolingual
s122,male,27,monolingual
s126,nonbinary,20,monolingual
s130,male,22,bilingual
s134,male,24,bilingual
s138,male,21,monolingual
s142,male,21,monolingual
s146,female,21,monolingual
s150,male,21,monolingual
s154,female,20,bilingual
s158,NA,22,bilingual
s162,male,19,monolingual
s166,male,22,monolingual
s170,nonbinary,20,bilingual
s174,male,22,bilingual
s178,male,20,monolingual
s182,male,21,monolingual
s186,male,20,monolingual
s190,male,21,monolingual
s194,nonbinary,21,monolingual
s198,female,22,monolingual
s202,nonbinary,21,bilingual
s206,female,23,bilingual
s210,male,21,monolingual
s214,NA,20,bilingual
s218,male,18,bilingual
s222,female,22,monolingual
s226,nonbinary,22,monolingual
s230,male,21,monolingual
s234,female,missing,monolingual
s238,male,19,monolingual
s242,female,22,monolingual
s246,male,20,bilingual
s250,female,20,monolingual
s254,female,18,bilingual
s258,male,19,monolingual
s262,nonbinary,22,monolingual
s266,male,21,monolingual
s270,nonbinary,21,monolingual
s274,male,19,monolingual
s278,male,23,monolingual
s282,nonbinary,21,monolingual
s286,NA,19,bilingual
s290,male,20,monolingual
s294,female,24,monolingual
s298,male,19,bilingual
s302,nonbinary,23,monolingual
