subj_id,gender,age,language
s001,male,22,monolingual
s005,nonbinary,19,bilingual
s009,NA,21,monolingual
s013,nonbinary,missing,monolingual
s017,male,21,bilingual
s021,nonbinary,21,bilingual
s025,male,21,monolingual
s029,male,21,monolingual
s033,male,21,monolingual
s037,male,missing,monolingual
s041,male,22,monolingual
s045,male,22,bilingual
s049,male,21,bilingual
s053,female,21,monolingual
s057,nonbinary,20,monolingual
s061,male,19,monolingual
s065,male,23,bilingual
s069,female,20,monolingual
s073,male,21,monolingual
s077,male,19,bilingual
s081,male,20,bilingual
s085,female,23,monolingual
s089,female,21,monolingual
s093,nonbinary,20,bilingual
s097,male,23,monolingual
s101,male,18,bilingual
s105,NA,22,monolingual
s109,male,21,bilingual
s113,male,20,monolingual
s117,male,20,bilingual
s121,female,20,monolingual
s125,male,24,monolingual
s129,female,20,monolingual
s133,female,21,monolingual
s137,male,23,monolingual
s141,female,21,monolingual
s145,male,20,bilingual
s149,male,21,bilingual
s153,female,22,bilingual
s157,male,20,monolingual
s161,nonbinary,21,monolingual
s165,male,24,monolingual
s169,male,21,bilingual
s173,male,22,monolingual
s177,male,23,bilingual
s181,male,22,monolingual
s185,male,23,monolingual
s189,nonbinary,19,bilingual
s193,female,20,bilingual
s197,male,21,monolingual
s201,female,22,monolingual
s205,female,23,monolingual
s209,male,22,monolingual
s213,female,20,monolingual
s217,female,19,monolingual
s221,male,missing,monolingual
s225,male,19,monolingual
s229,male,21,monolingual
s233,male,20,bilingual
s237,male,22,monolingual
s241,male,21,monolingual
s245,male,22,monolingual
s249,nonbinary,21,monolingual
s253,female,24,monolingual
s257,male,23,monolingual
s261,male,18,monolingual
s265,male,19,monolingual
s269,male,21,monolingual
s273,male,22,monolingual
s277,male,19,bilingual
s281,nonbinary,19,bilingual
s285,male,22,bilingual
s289,male,21,bilingual
s293,female,missing,bilingual
s297,nonbinary,23,monolingual
s301,nonbinary,20,monolingual
s305,nonbinary,21,monolingual
s309,female,19,monolingual
s313,male,25,monolingual
s317,female,19,bilingual
s321,male,21,monolingual
s325,male,missing,monolingual
s329,male,22,bilingual
s333,male,24,monolingual
s337,male,22,monolingual
s341,male,22,bilingual
s345,NA,19,bilingual
s349,female,22,monolingual
s353,male,21,monolingual
s357,female,missing,monolingual
s361,male,21,monolingual
s365,male,22,monolingual
