subj_id,gender,age,language
s002,nonbinary,21,bilingual
s006,male,missing,monolingual
s010,male,20,monolingual
s014,NA,23,bilingual
s018,female,18,monolingual
s022,male,20,monolingual
s026,male,20,monolingual
s030,male,19,bilingual
s034,male,20,bilingual
s038,female,21,monolingual
s042,female,21,bilingual
s046,male,20,bilingual
s050,female,23,monolingual
s054,NA,18,monolingual
s058,nonbinary,22,monolingual
s062,NA,24,monolingual
s066,female,20,monolingual
s070,nonbinary,21,monolingual
s074,male,20,monolingual
s078,male,24,bilingual
s082,male,22,monolingual
s086,NA,21,monolingual
s090,male,20,monolingual
s094,male,23,monolingual
s098,male,21,monolingual
s102,female,23,monolingual
s106,male,21,monolingual
s110,male,19,monolingual
s114,nonbinary,22,monolingual
s118,female,20,bilingual
s122,female,missing,monolingual
s126,NA,22,monolingual
s130,female,20,bilingual
s134,female,20,monolingual
s138,male,23,bilingual
s142,female,20,monolingual
s146,female,21,monolingual
s150,female,20,monolingual
s154,male,21,monolingual
s158,nonbinary,21,monolingual
s162,female,20,monolingual
s166,male,22,monolingual
s170,male,21,bilingual
s174,male,23,monolingual
s178,female,missing,bilingual
s182,female,20,monolingual
s186,male,21,monolingual
s190,male,20,monolingual
s194,male,19,bilingual
s198,female,20,bilingual
s202,female,23,bilingual
s206,male,20,monolingual
s210,male,22,monolingual
s214,male,missing,bilingual
s218,male,22,monolingual
s222,male,19,monolingual
s226,female,19,monolingual
s230,male,20,bilingual
s234,male,20,monolingual
s238,male,22,monolingual
s242,NA,19,monolingual
s246,nonbinary,22,monolingual
s250,NA,22,monolingual
s254,female,18,monolingual
s258,female,21,monolingual
s262,male,22,monolingual
s266,female,22,monolingual
s270,male,21,bilingual
s274,male,21,monolingual
s278,male,19,monolingual
s282,male,21,bilingual
s286,male,20,monolingual
s290,female,18,monolingual
s294,male,20,monolingual
s298,male,20,monolingual
s302,NA,23,monolingual
s306,female,19,bilingual
s310,male,20,monolingual
s314,female,20,monolingual
s318,nonbinary,21,monolingual
s322,male,20,monolingual
s326,nonbinary,20,monolingual
s330,male,20,monolingual
s334,male,20,monolingual
s338,male,20,monolingual
s342,nonbinary,22,monolingual
s346,female,18,bilingual
s350,male,21,monolingual
s354,male,20,bilingual
s358,male,20,monolingual
s362,nonbinary,19,bilingual
s366,female,19,monolingual
