subj_id,gender,age,language
s002,male,25,monolingual
s006,male,20,bilingual
s010,male,23,monolingual
s014,male,18,monolingual
s018,male,23,monolingual
s022,male,19,bilingual
s026,male,19,monolingual
s030,nonbinary,21,monolingual
s034,female,missing,bilingual
s038,male,23,bilingual
s042,male,22,bilingual
s046,female,24,bilingual
s050,male,23,monolingual
s054,female,20,monolingual
s058,female,22,monolingual
s062,female,21,bilingual
s066,NA,20,bilingual
s070,male,20,monolingual
s074,male,24,bilingual
s078,male,20,monolingual
s082,male,18,monolingual
s086,nonbinary,29,monolingual
s090,male,22,monolingual
s094,female,19,monolingual
s098,male,20,bilingual
s102,nonbinary,19,bilingual
s106,female,19,monolingual
s110,male,25,monolingual
s114,male,19,bilingual
s118,male,19,monolingual
s122,male,21,monolingual
s126,male,20,monolingual
s130,NA,26,monolingual
s134,male,20,bilingual
s138,female,24,bilingual
s142,male,missing,monolingual
s146,male,21,monolingual
s150,male,25,monolingual
s154,male,21,monolingual
s158,male,23,monolingual
s162,male,23,bilingual
s166,female,20,bilingual
s170,male,23,monolingual
s174,male,missing,bilingual
s178,male,21,monolingual
s182,male,21,monolingual
s186,male,23,monolingual
s190,male,21,monolingual
s194,male,19,monolingual
s198,male,21,monolingual
s202,male,21,monolingual
s206,female,20,monolingual
s210,male,19,monolingual
s214,female,21,monolingual
s218,NA,22,monolingual
s222,male,22,monolingual
s226,nonbinary,19,monolingual
s230,NA,22,monolingual
s234,NA,23,monolingual
s238,male,20,monolingual
s242,female,18,monolingual
s246,male,19,bilingual
s250,male,19,monolingual
s254,female,21,bilingual
s258,female,19,bilingual
s262,male,25,bilingual
s266,nonbinary,19,bilingual
s270,male,missing,monolingual
s274,female,18,bilingual
s278,nonbinary,20,monolingual
s282,male,19,monolingual
s286,male,22,monolingual
s290,female,21,monolingual
s294,female,20,monolingual
s298,male,26,monolingual
s302,male,20,monolingual
s306,NA,22,monolingual
s310,male,21,bilingual
s314,NA,19,bilingual
s318,female,22,monolingual
s322,male,21,bilingual
