subj_id,gender,age,language
s004,male,21,monolingual
s008,female,21,bilingual
s012,NA,18,monolingual
s016,female,19,monolingual
s020,NA,23,monolingual
s024,male,20,bilingual
s028,male,22,monolingual
s032,female,22,monolingual
s036,male,22,monolingual
s040,nonbinary,22,monolingual
s044,male,20,monolingual
s048,male,20,monolingual
s052,male,20,bilingual
s056,nonbinary,20,monolingual
s060,male,21,monolingual
s064,female,22,bilingual
s068,male,18,bilingual
s072,male,23,monolingual
s076,male,missing,monolingual
s080,male,23,bilingual
s084,male,21,monolingual
s088,male,23,bilingual
s092,female,20,monolingual
s096,male,22,monolingual
s100,nonbinary,24,monolingual
s104,male,19,monolingual
s108,female,22,monolingual
s112,male,22,monolingual
s116,NA,20,monolingual
s120,female,20,monolingual
s124,female,18,monolingual
s128,female,21,bilingual
s132,male,20,bilingual
s136,female,18,monolingual
s140,nonbinary,21,monolingual
s144,male,22,monolingual
s148,NA,20,monolingual
s152,male,23,monolingual
s156,male,22,bilingual
s160,female,19,monolingual
s164,female,24,monolingual
s168,male,19,monolingual
s172,male,18,bilingual
s176,male,19,bilingual
s180,nonbinary,25,monolingual
s184,female,22,monolingual
s188,male,18,monolingual
s192,male,24,bilingual
s196,male,20,monolingual
s200,male,20,bilingual
s204,female,21,monolingual
s208,female,21,bilingual
s212,male,21,monolingual
s216,male,21,monolingual
s220,female,18,monolingual
s224,female,20,monolingual
s228,female,22,bilingual
s232,male,22,monolingual
s236,male,25,monolingual
s240,male,19,monolingual
s244,male,19,monolingual
s248,male,24,monolingual
s252,nonbinary,21,monolingual
s256,female,18,bilingual
s260,male,23,bilingual
s264,male,24,bilingual
s268,male,19,monolingual
s272,female,21,monolingual
s276,nonbinary,21,monolingual
s280,NA,21,monolingual
s284,male,22,monolingual
s288,nonbinary,23,monolingual
s292,nonbinary,22,monolingual
s296,male,21,bilingual
s300,female,21,bilingual
s304,female,26,monolingual
s308,nonbinary,20,monolingual
s312,female,22,monolingual
s316,male,24,monolingual
s320,female,21,monolingual
s324,male,21,monolingual
