subj_id,gender,age,language
s001,male,20,monolingual
s005,male,21,monolingual
s009,male,20,monolingual
s013,male,missing,bilingual
s017,nonbinary,24,bilingual
s021,male,22,monolingual
s025,male,24,bilingual
s029,female,missing,bilingual
s033,female,19,monolingual
s037,male,20,bilingual
s041,male,missing,monolingual
s045,female,23,bilingual
s049,male,22,monolingual
s053,female,21,monolingual
s057,male,19,bilingual
s061,male,21,monolingual
s065,male,22,bilingual
s069,female,22,monolingual
s073,male,20,monolingual
s077,male,23,monolingual
s081,male,21,monolingual
s085,female,23,monolingual
s089,male,22,monolingual
s093,male,20,bilingual
s097,male,23,monolingual
s101,female,missing,monolingual
s105,female,19,monolingual
s109,female,20,monolingual
s113,male,25,monolingual
s117,female,24,monolingual
s121,male,21,monolingual
s125,female,missing,monolingual
s129,male,18,bilingual
s133,nonbinary,22,monolingual
s137,male,21,bilingual
s141,female,21,monolingual
s145,male,23,monolingual
s149,male,18,monolingual
s153,female,20,bilingual
s157,female,20,monolingual
s161,female,21,monolingual
s165,male,18,monolingual
s169,NA,20,monolingual
s173,female,18,bilingual
s177,male,22,monolingual
s181,male,22,monolingual
s185,male,21,monolingual
s189,male,20,bilingual
s193,female,23,monolingual
s197,male,21,bilingual
s201,female,23,monolingual
s205,male,21,monolingual
s209,nonbinary,24,monolingual
s213,nonbinary,19,bilingual
s217,male,19,monolingual
s221,female,20,bilingual
s225,male,18,monolingual
s229,female,21,monolingual
s233,female,22,monolingual
s237,female,19,monolingual
s241,male,20,monolingual
s245,nonbinary,21,bilingual
s249,male,23,monolingual
s253,male,20,monolingual
s257,male,22,monolingual
s261,nonbinary,20,monolingual
s265,male,22,monolingual
s269,male,19,bilingual
s273,male,missing,monolingual
s277,male,19,monolingual
s281,male,21,monolingual
s285,nonbinary,21,monolingual
s289,male,24,monolingual
s293,male,26,monolingual
s297,male,23,monolingual
s301,male,21,monolingual
s305,female,22,monolingual
s309,male,21,bilingual
s313,male,23,monolingual
s317,male,22,monolingual
s321,male,21,monolingual
