subj_id,gender,age,language
s003,male,21,monolingual
s007,nonbinary,24,monolingual
s011,male,19,monolingual
s015,male,21,bilingual
s019,nonbinary,missing,monolingual
s023,male,21,bilingual
s027,female,19,bilingual
s031,male,20,monolingual
s035,male,22,monolingual
s039,female,20,monolingual
s043,male,20,monolingual
s047,female,21,monolingual
s051,male,20,bilingual
s055,male,24,monolingual
s059,male,19,monolingual
s063,male,21,monolingual
s067,male,22,monolingual
s071,male,21,monolingual
s075,female,22,monolingual
s079,male,21,bilingual
s083,nonbinary,22,monolingual
s087,male,24,monolingual
s091,male,missing,monolingual
s095,male,21,monolingual
s099,female,21,monolingual
s103,female,20,monolingual
s107,nonbinary,24,bilingual
s111,nonbinary,23,monolingual
s115,male,19,monolingual
s119,male,22,bilingual
s123,male,20,monolingual
s127,female,26,monolingual
s131,female,21,monolingual
s135,male,21,monolingual
s139,male,19,monolingual
s143,NA,20,bilingual
s147,female,21,bilingual
s151,female,20,monolingual
s155,male,20,monolingual
s159,NA,23,bilingual
s163,female,20,monolingual
s167,female,20,monolingual
s171,female,20,monolingual
s175,male,23,monolingual
s179,male,20,bilingual
s183,nonbinary,20,bilingual
s187,female,21,bilingual
s191,male,23,bilingual
s195,male,20,bilingual
s199,NA,21,bilingual
s203,male,20,bilingual
s207,male,23,bilingual
s211,female,23,monolingual
s215,male,24,bilingual
s219,female,22,monolingual
s223,female,21,monolingual
s227,male,20,monolingual
s231,nonbinary,19,bilingual
s235,NA,19,bilingual
s239,male,22,monolingual
s243,female,19,monolingual
s247,male,19,bilingual
s251,male,21,monolingual
s255,male,19,monolingual
s259,female,20,monolingual
s263,male,24,monolingual
s267,male,21,monolingual
s271,male,21,monolingual
s275,male,18,monolingual
s279,male,19,monolingual
s283,male,25,monolingual
s287,male,20,monolingual
s291,male,22,monolingual
s295,male,24,monolingual
s299,nonbinary,21,bilingual
s303,female,21,monolingual
s307,nonbinary,20,monolingual
s311,male,21,monolingual
s315,female,20,bilingual
s319,female,24,monolingual
s323,female,20,bilingual
s327,nonbinary,22,bilingual
s331,male,missing,monolingual
s335,female,23,monolingual
s339,female,20,bilingual
s343,male,21,bilingual
s347,male,22,bilingual
s351,male,20,monolingual
s355,male,19,bilingual
