subj_id,gender,age,language
s001,male,21,monolingual
s005,male,missing,bilingual
s009,male,18,monolingual
s013,female,20,monolingual
s017,male,19,monolingual
s021,male,22,monolingual
s025,female,19,monolingual
s029,NA,25,monolingual
s033,nonbinary,18,bilingual
s037,male,23,monolingual
s041,male,20,monolingual
s045,male,21,monolingual
s049,nonbinary,20,bilingual
s053,male,24,monolingual
s057,female,20,bilingual
s061,female,22,monolingual
s065,male,23,monolingual
s069,female,19,monolingual
s073,nonbinary,25,monolingual
s077,female,21,bilingual
s081,female,20,monolingual
s085,female,22,monolingual
s089,male,21,bilingual
s093,female,21,bilingual
s097,female,19,bilingual
s101,male,24,monolingual
s105,male,20,monolingual
s109,male,21,monolingual
s113,NA,22,monolingual
s117,male,22,bilingual
s121,male,21,monolingual
s125,female,19,monolingual
s129,male,20,bilingual
s133,male,20,monolingual
s137,male,missing,monolingual
s141,male,22,bilingual
s145,female,19,bilingual
s149,male,21,monolingual
s153,male,20,monolingual
s157,NA,18,monolingual
s161,male,23,monolingual
s165,male,19,monolingual
s169,female,22,bilingual
s173,male,23,bilingual
s177,male,19,monolingual
s181,male,20,monolingual
s185,male,missing,monolingual
s189,male,23,monolingual
s193,nonbinary,21,monolingual
s197,female,23,bilingual
s201,male,22,bilingual
s205,male,21,monolingual
s209,nonbinary,23,monolingual
s213,male,23,monolingual
s217,male,22,bilingual
s221,male,20,monolingual
s225,male,20,monolingual
s229,male,24,monolingual
s233,NA,25,monolingual
s237,male,21,monolingual
s241,male,21,bilingual
s245,female,22,monolingual
s249,nonbinary,20,monolingual
s253,male,21,monolingual
s257,male,20,bilingual
s261,female,19,bilingual
s265,male,19,bilingual
s269,female,19,monolingual
s273,male,23,monolingual
s277,male,19,bilingual
s281,male,19,monolingual
s285,nonbinary,19,bilingual
s289,male,21,monolingual
s293,NA,20,monolingual
s297,nonbinary,22,monolingual
s301,nonbinary,23,monolingual
s305,female,21,monolingual
s309,male,20,monolingual
s313,female,24,bilingual
s317,male,18,bilingual
s321,male,24,bilingual
s325,male,25,monolingual
s329,female,20,monolingual
s333,male,20,monolingual
s337,nonbinary,23,monolingual
s341,male,23,bilingual
s345,male,20,monolingual
s349,male,24,monolingual
s353,female,21,monolingual
