subj_id,gender,age,language
s002,female,21,monolingual
s006,female,21,monolingual
s010,male,22,monolingual
s014,male,20,monolingual
s018,nonbinary,19,monolingual
s022,male,missing,monolingual
s026,male,23,monolingual
s030,female,22,monolingual
s034,male,21,bilingual
s038,male,22,monolingual
s042,nonbinary,21,monolingual
s046,male,21,bilingual
s050,male,23,monolingual
s054,male,20,monolingual
s058,male,22,monolingual
s062,nonbinary,21,monolingual
s066,female,18,monolingual
s070,female,22,monolingual
s074,female,20,monolingual
s078,male,21,monolingual
s082,male,21,monolingual
s086,male,20,bilingual
s090,male,19,monolingual
s094,female,21,monolingual
s098,female,22,monolingual
s102,male,21,monolingual
s106,female,missing,bilingual
s110,male,20,monolingual
s114,male,21,monolingual
s118,male,23,bilingual
s122,male,21,monolingual
s126,female,18,monolingual
s130,female,21,monolingual
s134,female,22,monolingual
s138,male,20,monolingual
s142,female,23,bilingual
s146,male,21,monolingual
s150,male,22,bilingual
s154,male,23,monolingual
s158,male,21,monolingual
s162,male,20,monolingual
s166,male,20,monolingual
s170,male,21,bilingual
s174,female,missing,monolingual
s178,male,20,bilingual
s182,male,missing,monolingual
s186,male,24,monolingual
s190,NA,19,monolingual
s194,NA,19,bilingual
s198,male,missing,bilingual
s202,male,22,monolingual
s206,male,20,monolingual
s210,male,23,monolingual
s214,male,20,monolingual
s218,male,21,monolingual
s222,female,22,monolingual
s226,male,23,monolingual
s230,male,21,monolingual
s234,female,24,monolingual
s238,male,21,monolingual
s242,male,22,bilingual
s246,male,22,monolingual
s250,male,20,monolingual
s254,female,20,monolingual
s258,male,22,monolingual
s262,nonbinary,19,monolingual
s266,male,missing,bilingual
s270,male,21,monolingual
s274,female,20,monolingual
s278,female,19,monolingual
s282,male,22,monolingual
s286,male,19,monolingual
s290,male,21,monolingual
s294,female,22,monolingual
s298,female,23,bilingual
s302,NA,21,monolingual
s306,male,21,bilingual
s310,male,21,monolingual
s314,nonbinary,21,monolingual
s318,male,19,monolingual
s322,male,22,monolingual
s326,male,20,monolingual
s330,male,21,monolingual
s334,male,23,monolingual
s338,nonbinary,22,monolingual
s342,female,18,monolingual
s346,male,25,monolingual
s350,male,20,bilingual
s354,male,19,monolingual
