subj_id,gender,age,language
s004,female,19,monolingual
s008,female,19,bilingual
s012,male,19,monolingual
s016,male,18,bilingual
s020,male,21,monolingual
s024,male,23,monolingual
s028,nonbinary,18,monolingual
s032,male,20,bilingual
s036,nonbinary,23,monolingual
s040,female,21,bilingual
s044,nonbinary,18,monolingual
s048,male,25,monolingual
s052,nonbinary,21,bilingual
s056,female,23,monolingual
s060,nonbinary,20,bilingual
s064,female,21,bilingual
s068,male,20,monolingual
s072,male,21,monolingual
s076,male,24,bilingual
s080,male,23,monolingual
s084,male,23,monolingual
s088,male,18,bilingual
s092,nonbinary,missing,bilingual
s096,female,21,monolingual
s100,male,20,monolingual
s104,male,20,bilingual
s108,male,21,monolingual
s112,female,18,monolingual
s116,male,24,monolingual
s120,male,19,bilingual
s124,male,21,monolingual
s128,male,20,monolingual
s132,female,20,monolingual
s136,male,21,monolingual
s140,male,23,monolingual
s144,female,20,bilingual
s148,male,21,bilingual
s152,male,missing,bilingual
s156,male,19,monolingual
s160,male,19,bilingual
s164,NA,21,monolingual
s168,male,29,bilingual
s172,male,24,monolingual
s176,male,23,monolingual
s180,male,24,monolingual
s184,male,19,monolingual
s188,male,22,monolingual
s192,male,19,bilingual
s196,female,19,monolingual
s200,male,22,bilingual
s204,NA,21,monolingual
s208,male,21,monolingual
s212,nonbinary,21,bilingual
s216,female,21,monolingual
s220,male,18,monolingual
s224,male,21,bilingual
s228,male,21,monolingual
s232,male,23,monolingual
s236,male,20,bilingual
s240,male,24,bilingual
s244,female,19,bilingual
s248,male,missing,monolingual
s252,female,24,monolingual
s256,male,21,monolingual
s260,female,23,monolingual
s264,male,22,bilingual
s268,male,19,bilingual
s272,female,21,monolingual
s276,female,missing,monolingual
s280,male,20,monolingual
s284,male,22,monolingual
s288,female,21,monolingual
s292,female,18,monolingual
s296,male,22,bilingual
s300,male,20,monolingual
s304,female,21,monolingual
s308,male,23,monolingual
s312,male,20,monolingual
s316,nonbinary,19,bilingual
s320,male,19,monolingual
s324,female,22,bilingual
s328,female,21,monolingual
s332,NA,26,bilingual
s336,female,20,monolingual
s340,male,25,monolingual
s344,male,21,bilingual
s348,male,21,monolingual
s352,male,22,monolingual
s356,male,20,monolingual
