subj_id,gender,age,language
s004,nonbinary,22,monolingual
s008,male,20,bilingual
s012,male,22,bilingual
s016,male,19,monolingual
s020,nonbinary,23,bilingual
s024,male,20,monolingual
s028,nonbinary,23,monolingual
s032,male,24,monolingual
s036,female,23,monolingual
s040,female,20,monolingual
s044,male,20,bilingual
s048,male,20,monolingual
s052,male,22,monolingual
s056,male,20,bilingual
s060,male,19,bilingual
s064,female,24,monolingual
s068,female,21,monolingual
s072,female,20,monolingual
s076,NA,19,monolingual
s080,female,21,monolingual
s084,male,19,monolingual
s088,male,20,bilingual
s092,female,21,monolingual
s096,male,21,monolingual
s100,male,23,monolingual
s104,female,missing,monolingual
s108,male,22,monolingual
s112,female,20,monolingual
s116,male,24,bilingual
s120,female,missing,monolingual
s124,female,24,bilingual
s128,male,18,monolingual
s132,male,23,monolingual
s136,male,24,bilingual
s140,female,missing,monolingual
s144,male,22,monolingual
s148,male,20,monolingual
s152,female,20,monolingual
s156,female,20,monolingual
s160,male,23,monolingual
s164,female,21,monolingual
s168,male,20,bilingual
s172,male,20,monolingual
s176,male,21,monolingual
s180,NA,22,monolingual
s184,male,19,bilingual
s188,nonbinary,20,bilingual
s192,nonbinary,20,monolingual
s196,male,21,monolingual
s200,nonbinary,20,monolingual
s204,male,22,monolingual
s208,female,24,monolingual
s212,nonbinary,22,monolingual
s216,nonbinary,19,bilingual
s220,male,19,monolingual
s224,nonbinary,21,bilingual
s228,male,19,monolingual
s232,female,19,monolingual
s236,female,20,monolingual
s240,male,22,monolingual
s244,NA,20,monolingual
s248,male,25,monolingual
s252,female,20,monolingual
s256,female,25,monolingual
s260,female,22,monolingual
s264,female,22,bilingual
s268,male,22,monolingual
s272,female,20,monolingual
s276,NA,23,monolingual
s280,male,21,monolingual
s284,female,19,monolingual
s288,female,18,bilingual
s292,NA,21,monolingual
s296,female,22,bilingual
s300,male,21,monolingual
s304,male,18,monolingual
s308,male,missing,monolingual
s312,nonbinary,18,monolingual
s316,male,22,bilingual
s320,male,22,monolingual
s324,female,missing,monolingual
s328,male,21,monolingual
s332,nonbinary,21,monolingual
s336,female,20,monolingual
s340,male,26,monolingual
s344,male,22,monolingual
s348,female,19,monolingual
s352,nonbinary,19,monolingual
s356,female,20,monolingual
s360,male,19,monolingual
s364,male,24,monolingual
s368,female,23,monolingual
s372,male,22,bilingual
s376,female,21,monolingual
s380,female,18,bilingual
s384,female,25,monolingual
s388,male,20,monolingual
s392,female,19,bilingual
s396,male,20,bilingual
s400,female,23,bilingual
