subj_id,gender,age,language
s001,female,20,bilingual
s005,male,18,monolingual
s009,male,18,monolingual
s013,male,20,monolingual
s017,male,20,monolingual
s021,male,22,monolingual
s025,female,21,bilingual
s029,male,22,bilingual
s033,male,missing,monolingual
s037,female,25,bilingual
s041,nonbinary,21,monolingual
s045,NA,21,bilingual
s049,male,25,monolingual
s053,male,20,bilingual
s057,nonbinary,19,monolingual
s061,female,20,bilingual
s065,male,21,bilingual
s069,male,21,bilingual
s073,male,20,bilingual
s077,male,21,monolingual
s081,male,20,bilingual
s085,male,21,bilingual
s089,male,20,monolingual
s093,female,24,bilingual
s097,nonbinary,19,bilingual
s101,male,20,bilingual
s105,male,22,monolingual
s109,male,20,bilingual
s113,male,missing,monolingual
s117,male,22,monolingual
s121,male,23,monolingual
s125,female,19,bilingual
s129,female,20,monolingual
s133,female,19,bilingual
s137,male,21,monolingual
s141,male,24,monolingual
s145,male,24,bilingual
s149,male,20,bilingual
s153,male,24,bilingual
s157,male,18,bilingual
s161,male,22,monolingual
s165,female,22,monolingual
s169,male,20,monolingual
s173,nonbinary,23,bilingual
s177,nonbinary,22,bilingual
s181,male,19,monolingual
s185,NA,23,bilingual
s189,female,19,monolingual
s193,nonbinary,25,monolingual
s197,male,21,monolingual
s201,female,20,bilingual
s205,nonbinary,22,bilingual
s209,female,22,monolingual
s213,female,21,monolingual
s217,male,23,bilingual
s221,male,missing,bilingual
s225,male,21,bilingual
s229,nonbinary,23,bilingual
s233,male,21,monolingual
s237,male,20,monolingual
s241,male,21,monolingual
s245,female,21,monolingual
s249,male,24,monolingual
s253,male,24,monolingual
s257,male,20,monolingual
s261,nonbinary,21,monolingual
s265,nonbinary,24,bilingual
s269,female,23,monolingual
s273,NA,22,monolingual
s277,female,21,bilingual
s281,male,20,monolingual
s285,male,25,monolingual
s289,male,21,monolingual
s293,male,missing,monolingual
s297,male,23,bilingual
s301,nonbinary,20,monolingual
s305,male,21,monolingual
s309,nonbinary,21,bilingual
s313,male,22,monolingual
s317,male,20,monolingual
s321,female,20,monolingual
s325,male,19,monolingual
s329,female,22,monolingual
s333,female,19,monolingual
s337,NA,22,monolingual
s341,male,22,monolingual
s345,female,21,monolingual
s349,female,20,monolingual
s353,male,20,monolingual
s357,male,19,monolingual
s361,male,22,monolingual
s365,female,24,bilingual
s369,female,22,monolingual
s373,NA,21,monolingual
s377,female,23,monolingual
s381,male,22,monolingual
s385,male,22,bilingual
s389,female,21,monolingual
s393,female,missing,monolingual
s397,nonbinary,21,monolingual
