subj_id,gender,age,language
s003,male,19,monolingual
s007,male,22,bilingual
s011,nonbinary,missing,monolingual
s015,female,21,bilingual
s019,male,19,monolingual
s023,male,22,monolingual
s027,male,22,monolingual
s031,male,20,bilingual
s035,male,22,bilingual
s039,male,19,monolingual
s043,female,20,bilingual
s047,male,21,bilingual
s051,NA,19,bilingual
s055,female,18,monolingual
s059,male,21,monolingual
s063,male,23,monolingual
s067,nonbinary,18,monolingual
s071,female,19,monolingual
s075,female,21,monolingual
s079,female,20,bilingual
s083,male,20,monolingual
s087,male,22,bilingual
s091,female,24,monolingual
s095,female,20,monolingual
s099,nonbinary,21,monolingual
s103,female,19,bilingual
s107,male,21,bilingual
s111,male,23,bilingual
s115,male,22,bilingual
s119,female,20,monolingual
s123,male,18,bilingual
s127,male,20,monolingual
s131,female,21,monolingual
s135,nonbinary,21,monolingual
s139,female,23,monolingual
s143,male,23,bilingual
s147,NA,19,monolingual
s151,female,missing,bilingual
s155,male,25,bilingual
s159,male,23,monolingual
s163,male,21,monolingual
s167,male,22,bilingual
s171,female,20,monolingual
s175,male,19,bilingual
s179,male,21,monolingual
s183,female,20,monolingual
s187,male,22,bilingual
s191,female,19,monolingual
s195,female,20,monolingual
s199,NA,23,monolingual
s203,male,23,bilingual
s207,female,missing,monolingual
s211,female,18,monolingual
s215,male,21,monolingual
s219,male,21,monolingual
s223,female,20,bilingual
s227,female,22,monolingual
s231,male,19,monolingual
s235,female,21,monolingual
s239,male,21,monolingual
s243,male,19,monolingual
s247,male,21,monolingual
s251,male,23,monolingual
s255,male,19,monolingual
s259,female,21,monolingual
s263,male,20,monolingual
s267,male,19,monolingual
s271,male,21,monolingual
s275,male,21,monolingual
s279,male,21,monolingual
s283,female,20,monolingual
s287,male,21,monolingual
s291,male,20,monolingual
s295,male,20,bilingual
s299,female,24,monolingual
s303,male,23,monolingual
s307,male,22,monolingual
s311,male,21,bilingual
s315,female,23,bilingual
s319,male,19,monolingual
s323,female,21,bilingual
s327,male,18,monolingual
s331,male,22,bilingual
s335,female,19,monolingual
s339,male,25,monolingual
s343,male,21,monolingual
s347,male,22,monolingual
s351,female,23,monolingual
s355,male,missing,monolingual
s359,male,18,monolingual
s363,NA,21,bilingual
s367,male,23,bilingual
s371,female,23,monolingual
s375,female,19,monolingual
s379,male,missing,monolingual
s383,male,19,monolingual
s387,male,22,bilingual
s391,NA,21,monolingual
s395,nonbinary,24,monolingual
s399,male,19,bilingual
