subj_id,gender,age,language
s003,male,19,monolingual
s007,male,20,bilingual
s011,male,20,monolingual
s015,male,19,bilingual
s019,female,20,bilingual
s023,male,20,monolingual
s027,male,20,monolingual
s031,nonbinary,19,bilingual
s035,female,19,bilingual
s039,male,20,bilingual
s043,male,20,monolingual
s047,male,20,monolingual
s051,female,22,monolingual
s055,male,18,bilingual
s059,female,21,monolingual
s063,male,20,monolingual
s067,female,21,monolingual
s071,male,23,monolingual
s075,female,23,bilingual
s079,female,24,monolingual
s083,female,21,bilingual
s087,nonbinary,20,monolingual
s091,female,22,monolingual
s095,male,26,monolingual
s099,nonbinary,23,bilingual
s103,female,20,bilingual
s107,female,24,monolingual
s111,NA,20,monolingual
s115,male,19,bilingual
s119,male,18,monolingual
s123,male,23,monolingual
s127,female,21,monolingual
s131,male,19,monolingual
s135,male,22,monolingual
s139,male,21,monolingual
s143,female,18,monolingual
s147,male,22,bilingual
s151,male,22,bilingual
s155,female,19,monolingual
s159,NA,missing,monolingual
s163,female,19,monolingual
s167,female,23,bilingual
s171,female,22,bilingual
s175,male,19,monolingual
s179,female,20,monolingual
s183,male,20,monolingual
s187,male,23,monolingual
s191,male,19,monolingual
s195,nonbinary,21,bilingual
s199,female,21,bilingual
s203,male,22,bilingual
s207,male,21,bilingual
s211,male,20,monolingual
s215,male,20,monolingual
s219,male,23,monolingual
s223,female,22,monolingual
s227,female,20,monolingual
s231,male,24,bilingual
s235,female,19,bilingual
s239,male,20,bilingual
s243,female,19,monolingual
s247,female,22,monolingual
s251,male,22,bilingual
s255,male,24,monolingual
s259,male,23,bilingual
s263,nonbinary,19,bilingual
s267,female,21,monolingual
s271,male,19,monolingual
s275,nonbinary,23,monolingual
s279,male,24,monolingual
s283,NA,18,bilingual
s287,male,22,monolingual
s291,female,19,monolingual
s295,male,20,monolingual
s299,female,18,monolingual
s303,male,missing,bilingual
s307,male,22,monolingual
s311,male,21,bilingual
s315,female,23,monolingual
s319,male,21,monolingual
s323,female,missing,monolingual
s327,female,19,monolingual
s331,male,20,bilingual
s335,NA,21,monolingual
s339,male,21,monolingual
s343,male,23,monolingual
s347,male,18,monolingual
s351,female,22,monolingual
s355,male,21,monolingual
