subj_id,gender,age,language
s004,female,24,bilingual
s008,female,21,bilingual
s012,male,23,monolingual
s016,female,23,monolingual
s020,female,22,monolingual
s024,male,20,monolingual
s028,female,22,monolingual
s032,female,missing,bilingual
s036,female,24,bilingual
s040,male,21,monolingual
s044,female,missing,monolingual
s048,male,23,monolingual
s052,nonbinary,21,bilingual
s056,male,20,bilingual
s060,male,23,monolingual
s064,NA,19,monolingual
s068,male,20,monolingual
s072,male,26,bilingual
s076,male,20,bilingual
s080,male,22,monolingual
s084,male,21,monolingual
s088,male,21,monolingual
s092,male,20,bilingual
s096,male,20,monolingual
s100,male,21,monolingual
s104,female,20,monolingual
s108,male,20,monolingual
s112,male,20,monolingual
s116,female,22,monolingual
s120,female,22,bilingual
s124,male,20,monolingual
s128,male,23,monolingual
s132,female,21,monolingual
s136,male,20,monolingual
s140,male,20,monolingual
s144,male,22,bilingual
s148,male,20,monolingual
s152,male,19,monolingual
s156,male,21,monolingual
s160,male,23,monolingual
s164,male,missing,monolingual
s168,NA,21,bilingual
s172,female,22,monolingual
s176,male,23,monolingual
s180,female,24,monolingual
s184,male,25,monolingual
s188,male,23,monolingual
s192,male,22,bilingual
s196,nonbinary,19,bilingual
s200,male,22,monolingual
s204,male,21,bilingual
s208,NA,20,bilingual
s212,male,missing,monolingual
s216,male,18,monolingual
s220,NA,24,bilingual
s224,female,19,bilingual
s228,nonbinary,missing,bilingual
s232,female,20,bilingual
s236,male,25,monolingual
s240,female,20,monolingual
s244,male,22,bilingual
s248,female,20,monolingual
s252,male,20,monolingual
s256,nonbinary,19,monolingual
s260,nonbinary,21,bilingual
s264,male,20,bilingual
s268,male,21,bilingual
s272,male,19,monolingual
s276,female,23,monolingual
s280,NA,22,bilingual
s284,NA,19,monolingual
s288,NA,20,monolingual
s292,male,22,monolingual
s296,male,24,bilingual
s300,male,20,monolingual
s304,male,22,bilingual
s308,male,18,bilingual
s312,NA,20,bilingual
s316,female,19,bilingual
s320,male,24,monolingual
s324,nonbinary,missing,bilingual
s328,female,23,monolingual
s332,female,20,bilingual
s336,NA,19,monolingual
s340,female,23,monolingual
s344,male,20,monolingual
s348,male,24,bilingual
s352,male,22,monolingual
s356,male,21,bilingual
