subj_id,gender,age,language
s001,male,19,monolingual
s005,female,24,monolingual
s009,female,21,monolingual
s013,nonbinary,22,monolingual
s017,male,23,monolingual
s021,male,24,bilingual
s025,male,20,monolingual
s029,male,20,monolingual
s033,male,18,monolingual
s037,female,22,monolingual
s041,nonbinary,20,monolingual
s045,male,21,monolingual
s049,male,20,monolingual
s053,male,20,monolingual
s057,male,26,bilingual
s061,NA,21,monolingual
s065,male,20,bilingual
s069,NA,22,monolingual
s073,male,20,monolingual
s077,female,22,monolingual
s081,male,22,bilingual
s085,male,20,monolingual
s089,male,22,bilingual
s093,male,22,monolingual
s097,male,25,monolingual
s101,male,20,monolingual
s105,male,22,monolingual
s109,male,21,monolingual
s113,female,22,monolingual
s117,female,21,monolingual
s121,male,22,monolingual
s125,male,23,monolingual
s129,female,21,monolingual
s133,male,21,monolingual
s137,female,19,bilingual
s141,nonbinary,22,bilingual
s145,NA,20,bilingual
s149,nonbinary,21,monolingual
s153,female,20,monolingual
s157,male,19,monolingual
s161,nonbinary,19,monolingual
s165,male,22,monolingual
s169,NA,23,monolingual
s173,male,missing,bilingual
s177,female,missing,bilingual
s181,male,22,bilingual
s185,female,20,monolingual
s189,male,21,monolingual
s193,female,23,monolingual
s197,nonbinary,20,monolingual
s201,female,21,monolingual
s205,male,20,monolingual
s209,male,22,monolingual
s213,male,21,monolingual
s217,NA,20,monolingual
s221,male,21,monolingual
s225,female,18,bilingual
s229,male,21,bilingual
s233,male,26,monolingual
s237,female,21,monolingual
s241,female,missing,monolingual
s245,female,24,bilingual
s249,female,24,monolingual
s253,male,22,bilingual
s257,male,21,monolingual
s261,male,23,bilingual
s265,male,19,monolingual
s269,male,23,monolingual
s273,nonbinary,20,monolingual
s277,female,22,monolingual
s281,female,22,monolingual
s285,male,23,monolingual
s289,male,22,bilingual
s293,nonbinary,19,bilingual
s297,male,23,monolingual
s301,male,20,monolingual
s305,male,22,bilingual
s309,male,24,monolingual
s313,nonbinary,19,monolingual
s317,male,missing,monolingual
s321,male,22,monolingual
s325,nonbinary,22,bilingual
s329,male,20,monolingual
s333,male,19,bilingual
s337,female,19,bilingual
s341,male,23,bilingual
s345,male,18,bilingual
s349,female,21,bilingual
s353,female,23,bilingual
s357,female,18,monolingual
s361,female,20,monolingual
s365,male,20,bilingual
s369,male,25,monolingual
s373,male,21,monolingual
s377,female,21,monolingual
s381,male,22,bilingual
