subj_id,gender,age,language
s002,male,21,bilingual
s006,female,23,bilingual
s010,male,19,bilingual
s014,male,20,monolingual
s018,male,19,bilingual
s022,male,19,bilingual
s026,male,18,monolingual
s030,male,28,monolingual
s034,female,20,monolingual
s038,male,18,bilingual
s042,male,23,monolingual
s046,female,19,monolingual
s050,male,22,monolingual
s054,male,18,bilingual
s058,male,23,monolingual
s062,female,20,bilingual
s066,female,18,monolingual
s070,female,21,monolingual
s074,male,20,monolingual
s078,nonbinary,18,monolingual
s082,nonbinary,22,bilingual
s086,male,21,monolingual
s090,nonbinary,20,monolingual
s094,NA,19,monolingual
s098,male,22,bilingual
s102,female,20,monolingual
s106,male,23,monolingual
s110,male,20,monolingual
s114,male,22,bilingual
s118,nonbinary,24,bilingual
s122,male,22,monolingual
s126,female,21,monolingual
s130,nonbinary,22,monolingual
s134,male,23,bilingual
s138,NA,22,monolingual
s142,male,20,monolingual
s146,nonbinary,23,monolingual
s150,nonbinary,23,bilingual
s154,male,21,monolingual
s158,male,23,monolingual
s162,nonbinary,21,bilingual
s166,male,20,monolingual
s170,male,22,monolingual
s174,male,23,monolingual
s178,NA,21,monolingual
s182,male,20,monolingual
s186,female,24,bilingual
s190,nonbinary,22,monolingual
s194,male,19,monolingual
s198,male,28,monolingual
s202,female,20,bilingual
s206,female,missing,bilingual
s210,male,22,monolingual
s214,female,24,bilingual
s218,male,20,monolingual
s222,female,18,monolingual
s226,male,23,monolingual
s230,male,24,monolingual
s234,female,23,monolingual
s238,male,18,monolingual
s242,male,21,monolingual
s246,NA,21,monolingual
s250,male,21,monolingual
s254,male,20,monolingual
s258,female,missing,monolingual
s262,male,21,monolingual
s266,male,19,bilingual
s270,male,22,monolingual
s274,male,23,monolingual
s278,female,19,monolingual
s282,male,20,monolingual
s286,female,missing,monolingual
s290,male,23,monolingual
s294,male,20,bilingual
s298,female,22,monolingual
s302,male,23,monolingual
s306,male,20,monolingual
s310,nonbinary,20,monolingual
s314,female,20,monolingual
s318,male,22,monolingual
s322,female,19,monolingual
s326,female,19,bilingual
s330,male,19,monolingual
s334,male,22,monolingual
s338,NA,18,bilingual
s342,male,20,monolingual
s346,male,22,bilingual
s350,male,22,monolingual
s354,female,20,monolingual
s358,NA,19,monolingual
s362,female,20,monolingual
s366,male,22,monolingual
s370,male,20,monolingual
s374,female,18,monolingual
s378,male,21,monolingual
s382,male,missing,monolingual
