subj_id,gender,age,language
s002,female,21,monolingual
s006,male,23,monolingual
s010,male,missing,bilingual
s014,NA,21,monolingual
s018,male,22,monolingual
s022,male,23,monolingual
s026,female,24,bilingual
s030,male,20,bilingual
s034,female,21,bilingual
s038,female,21,monolingual
s042,male,19,bilingual
s046,female,23,monolingual
s050,male,22,bilingual
s054,male,19,monolingual
s058,male,18,bilingual
s062,male,20,bilingual
s066,male,missing,bilingual
s070,nonbinary,23,bilingual
s074,female,25,bilingual
s078,female,21,monolingual
s082,male,21,monolingual
s086,female,19,monolingual
s090,female,18,monolingual
s094,female,20,monolingual
s098,male,19,bilingual
s102,male,21,monolingual
s106,female,19,bilingual
s110,nonbinary,19,bilingual
s114,male,18,monolingual
s118,male,22,monolingual
s122,female,22,monolingual
s126,male,19,bilingual
s130,male,21,monolingual
s134,male,26,monolingual
s138,male,22,bilingual
s142,female,20,bilingual
s146,male,20,bilingual
s150,female,24,monolingual
s154,female,21,monolingual
s158,male,21,monolingual
s162,male,19,monolingual
s166,male,missing,monolingual
s170,male,22,monolingual
s174,female,21,monolingual
s178,female,22,bilingual
s182,male,19,bilingual
s186,female,19,bilingual
s190,male,27,monolingual
s194,nonbinary,23,monolingual
s198,male,21,monolingual
s202,female,23,monolingual
s206,male,25,bilingual
s210,female,22,monolingual
s214,female,23,monolingual
s218,male,20,monolingual
s222,male,21,monolingual
s226,female,20,bilingual
s230,NA,20,bilingual
s234,male,20,monolingual
s238,female,25,monolingual
s242,female,19,monolingual
s246,nonbinary,19,monolingual
s250,male,20,monolingual
s254,male,19,bilingual
s258,male,23,monolingual
s262,male,19,monolingual
s266,male,19,monolingual
s270,female,20,monolingual
s274,nonbinary,21,monolingual
s278,female,21,monolingual
s282,NA,21,monolingual
s286,nonbinary,20,monolingual
s290,male,23,monolingual
s294,male,19,monolingual
s298,male,19,monolingual
s302,NA,20,monolingual
s306,female,24,monolingual
s310,male,21,bilingual
s314,female,22,bilingual
s318,female,22,monolingual
s322,male,19,bilingual
s326,male,20,monolingual
s330,male,22,monolingual
s334,female,18,monolingual
s338,male,18,monolingual
s342,male,23,monolingual
s346,female,20,monolingual
