subj_id,gender,age,language
s001,female,20,monolingual
s005,male,20,monolingual
s009,nonbinary,21,monolingual
s013,male,24,monolingual
s017,male,20,monolingual
s021,female,20,bilingual
s025,male,21,bilingual
s029,female,20,bilingual
s033,female,23,bilingual
s037,female,19,monolingual
s041,nonbinary,24,bilingual
s045,male,missing,monolingual
s049,male,22,bilingual
s053,male,20,bilingual
s057,male,20,monolingual
s061,male,23,monolingual
s065,female,21,bilingual
s069,NA,missing,monolingual
s073,male,missing,monolingual
s077,male,20,monolingual
s081,female,22,monolingual
s085,male,20,monolingual
s089,male,20,monolingual
s093,male,19,monolingual
s097,male,27,monolingual
s101,nonbinary,20,monolingual
s105,male,19,monolingual
s109,female,20,bilingual
s113,male,21,monolingual
s117,male,21,bilingual
s121,male,19,bilingual
s125,NA,20,monolingual
s129,female,21,monolingual
s133,female,20,bilingual
s137,female,19,monolingual
s141,female,20,monolingual
s145,male,20,bilingual
s149,male,20,monolingual
s153,male,19,monolingual
s157,female,19,bilingual
s161,nonbinary,20,monolingual
s165,male,20,bilingual
s169,male,21,monolingual
s173,male,21,bilingual
s177,female,23,bilingual
s181,male,20,monolingual
s185,female,23,monolingual
s189,male,18,bilingual
s193,male,19,monolingual
s197,female,19,monolingual
s201,male,20,bilingual
s205,male,18,monolingual
s209,male,21,monolingual
s213,female,23,monolingual
s217,male,20,bilingual
s221,female,22,monolingual
s225,male,20,bilingual
s229,male,23,bilingual
s233,male,24,monolingual
s237,nonbinary,21,monolingual
s241,female,22,monolingual
s245,male,21,bilingual
s249,NA,22,monolingual
s253,male,18,monolingual
s257,male,20,bilingual
s261,female,20,monolingual
s265,female,21,monolingual
s269,male,23,bilingual
s273,male,20,monolingual
s277,male,21,bilingual
s281,male,19,monolingual
s285,female,22,bilingual
s289,female,20,bilingual
s293,male,21,monolingual
s297,nonbinary,18,monolingual
s301,nonbinary,22,bilingual
s305,nonbinary,19,bilingual
s309,male,23,monolingual
s313,nonbinary,20,bilingual
s317,female,20,monolingual
s321,male,22,monolingual
s325,nonbinary,21,monolingual
s329,male,21,monolingual
s333,male,20,monolingual
s337,male,21,monolingual
s341,male,21,monolingual
s345,male,21,monolingual
s349,male,18,monolingual
s353,male,20,bilingual
s357,nonbinary,19,monolingual
s361,male,21,bilingual
s365,female,missing,bilingual
s369,female,18,monolingual
s373,male,22,bilingual
s377,female,18,bilingual
