subj_id,gender,age,language
s003,nonbinary,22,monolingual
s007,female,20,monolingual
s011,male,22,monolingual
s015,female,19,monolingual
s019,nonbinary,24,monolingual
s023,male,20,monolingual
s027,female,missing,monolingual
s031,male,18,monolingual
s035,male,18,monolingual
s039,male,19,monolingual
s043,male,20,bilingual
s047,male,22,bilingual
s051,male,22,bilingual
s055,female,20,bilingual
s059,nonbinary,20,bilingual
s063,male,22,bilingual
s067,male,22,bilingual
s071,nonbinary,20,monolingual
s075,female,20,bilingual
s079,nonbinary,23,monolingual
s083,male,19,bilingual
s087,male,19,monolingual
s091,female,21,monolingual
s095,male,21,monolingual
s099,male,missing,monolingual
s103,male,19,bilingual
s107,male,20,bilingual
s111,male,23,monolingual
s115,nonbinary,24,monolingual
s119,male,24,monolingual
s123,female,22,bilingual
s127,male,22,monolingual
s131,male,19,monolingual
s135,female,20,monolingual
s139,female,22,monolingual
s143,male,20,monolingual
s147,female,23,monolingual
s151,male,21,monolingual
s155,female,20,monolingual
s159,female,23,bilingual
s163,female,21,monolingual
s167,male,20,bilingual
s171,male,19,bilingual
s175,male,22,monolingual
s179,female,21,monolingual
s183,female,19,bilingual
s187,female,23,monolingual
s191,female,21,monolingual
s195,male,20,bilingual
s199,female,19,monolingual
s203,male,20,monolingual
s207,male,22,bilingual
s211,male,22,bilingual
s215,male,22,bilingual
s219,male,21,monolingual
s223,male,20,monolingual
s227,male,20,monolingual
s231,female,20,bilingual
s235,female,18,monolingual
s239,male,18,monolingual
s243,female,22,monolingual
s247,male,20,monolingual
s251,male,20,monolingual
s255,female,19,monolingual
s259,male,21,monolingual
s263,female,21,monolingual
s267,male,missing,bilingual
s271,female,20,bilingual
s275,male,21,monolingual
s279,nonbinary,21,monolingual
s283,male,21,monolingual
s287,male,21,bilingual
s291,male,22,monolingual
s295,NA,21,monolingual
s299,nonbinary,23,monolingual
s303,male,23,monolingual
s307,male,23,monolingual
s311,male,20,bilingual
s315,male,23,bilingual
s319,female,20,monolingual
s323,female,23,monolingual
s327,male,19,bilingual
s331,male,24,monolingual
s335,male,20,monolingual
s339,male,23,monolingual
s343,female,24,monolingual
s347,male,19,bilingual
s351,female,22,monolingual
s355,nonbinary,20,monolingual
s359,female,18,monolingual
s363,male,21,monolingual
s367,male,19,monolingual
s371,male,18,monolingual
s375,female,21,monolingual
