subj_id,gender,age,language
s004,male,21,monolingual
s008,female,20,monolingual
s012,male,22,monolingual
s016,female,19,bilingual
s020,male,18,monolingual
s024,male,21,monolingual
s028,nonbinary,20,bilingual
s032,male,19,monolingual
s036,male,21,monolingual
s040,female,18,monolingual
s044,male,24,bilingual
s048,female,21,monolingual
s052,female,19,bilingual
s056,NA,25,monolingual
s060,male,19,monolingual
s064,male,20,bilingual
s068,male,21,bilingual
s072,male,19,monolingual
s076,male,22,monolingual
s080,male,21,monolingual
s084,male,missing,bilingual
s088,female,22,monolingual
s092,male,24,monolingual
s096,female,22,monolingual
s100,nonbinary,missing,monolingual
s104,NA,21,monolingual
s108,male,18,monolingual
s112,nonbinary,21,monolingual
s116,female,21,monolingual
s120,male,19,monolingual
s124,male,missing,bilingual
s128,male,22,monolingual
s132,male,24,monolingual
s136,male,19,monolingual
s140,male,20,bilingual
s144,male,22,monolingual
s148,male,22,monolingual
s152,NA,23,monolingual
s156,NA,20,monolingual
s160,male,21,monolingual
s164,NA,missing,monolingual
s168,male,22,monolingual
s172,male,22,monolingual
s176,female,22,monolingual
s180,male,21,monolingual
s184,female,20,monolingual
s188,male,20,monolingual
s192,female,23,monolingual
s196,NA,20,bilingual
s200,male,20,bilingual
s204,male,21,monolingual
s208,female,20,monolingual
s212,female,22,bilingual
s216,female,21,monolingual
s220,nonbinary,23,monolingual
s224,male,19,monolingual
s228,male,21,monolingual
s232,male,21,monolingual
s236,male,21,monolingual
s240,male,20,bilingual
s244,male,21,monolingual
s248,female,20,monolingual
s252,female,20,monolingual
s256,female,21,bilingual
s260,female,19,bilingual
s264,female,22,monolingual
s268,NA,21,monolingual
s272,male,22,monolingual
s276,female,21,monolingual
s280,male,21,monolingual
s284,male,23,monolingual
s288,male,21,monolingual
s292,female,20,monolingual
s296,female,22,bilingual
s300,male,22,monolingual
s304,nonbinary,23,bilingual
s308,NA,22,bilingual
s312,male,19,monolingual
s316,male,21,monolingual
s320,NA,18,monolingual
s324,NA,22,monolingual
s328,female,24,monolingual
s332,male,21,monolingual
s336,female,missing,monolingual
s340,female,20,monolingual
s344,female,23,monolingual
s348,male,20,bilingual
s352,male,23,monolingual
s356,male,22,bilingual
s360,female,25,bilingual
s364,male,20,monolingual
s368,male,21,bilingual
s372,female,19,monolingual
s376,male,missing,monolingual
