subj_id,gender,age,language
s002,male,20,bilingual
s006,female,20,monolingual
s010,female,22,monolingual
s014,female,21,monolingual
s018,female,22,monolingual
s022,male,20,bilingual
s026,male,24,monolingual
s030,male,22,bilingual
s034,male,21,monolingual
s038,male,20,monolingual
s042,female,23,monolingual
s046,male,22,bilingual
s050,male,19,monolingual
s054,NA,22,monolingual
s058,female,missing,monolingual
s062,female,22,monolingual
s066,male,24,monolingual
s070,male,18,monolingual
s074,male,19,monolingual
s078,male,22,bilingual
s082,male,19,monolingual
s086,male,23,monolingual
s090,nonbinary,19,monolingual
s094,male,20,monolingual
s098,male,19,monolingual
s102,male,18,monolingual
s106,male,20,monolingual
s110,male,20,monolingual
s114,male,21,monolingual
s118,male,22,monolingual
s122,female,20,monolingual
s126,female,22,monolingual
s130,female,21,bilingual
s134,male,18,bilingual
s138,male,20,bilingual
s142,nonbinary,22,monolingual
s146,male,24,monolingual
s150,male,21,bilingual
s154,male,19,bilingual
s158,male,20,monolingual
s162,female,22,monolingual
s166,nonbinary,24,monolingual
s170,male,20,monolingual
s174,female,21,bilingual
s178,nonbinary,24,bilingual
s182,male,18,bilingual
s186,male,19,monolingual
s190,male,20,monolingual
s194,male,21,monolingual
s198,nonbinary,22,monolingual
s202,female,22,monolingual
s206,male,19,monolingual
s210,male,23,monolingual
s214,male,27,monolingual
s218,male,20,monolingual
s222,male,20,monolingual
s226,male,19,bilingual
s230,male,21,monolingual
s234,male,21,monolingual
s238,male,18,bilingual
s242,male,18,monolingual
s246,male,20,monolingual
s250,male,22,monolingual
s254,nonbinary,24,monolingual
s258,male,20,monolingual
s262,NA,20,monolingual
s266,male,21,bilingual
s270,male,25,bilingual
s274,male,21,monolingual
s278,male,22,bilingual
s282,male,20,monolingual
s286,male,21,monolingual
s290,male,23,bilingual
s294,nonbinary,19,bilingual
s298,male,24,monolingual
s302,male,21,bilingual
s306,male,23,monolingual
s310,female,21,monolingual
