subj_id,gender,age,language
s003,NA,22,monolingual
s007,NA,23,monolingual
s011,female,22,monolingual
s015,female,20,monolingual
s019,nonbinary,20,monolingual
s023,male,22,monolingual
s027,male,21,bilingual
s031,female,21,monolingual
s035,female,20,monolingual
s039,male,18,monolingual
s043,nonbinary,22,monolingual
s047,male,23,monolingual
s051,female,19,bilingual
s055,male,24,monolingual
s059,male,19,monolingual
s063,male,19,monolingual
s067,male,21,monolingual
s071,NA,23,bilingual
s075,male,23,bilingual
s079,female,20,monolingual
s083,male,23,monolingual
s087,female,19,monolingual
s091,male,20,monolingual
s095,male,19,monolingual
s099,female,21,monolingual
s103,male,20,monolingual
s107,female,19,monolingual
s111,male,21,bilingual
s115,male,21,monolingual
s119,nonbinary,20,monolingual
s123,male,19,monolingual
s127,male,19,monolingual
s131,male,20,bilingual
s135,male,20,bilingual
s139,female,21,monolingual
s143,male,24,monolingual
s147,female,22,monolingual
s151,male,25,monolingual
s155,male,22,monolingual
s159,male,21,bilingual
s163,NA,20,monolingual
s167,female,19,monolingual
s171,male,22,monolingual
s175,male,20,monolingual
s179,male,25,monolingual
s183,female,21,monolingual
s187,female,21,bilingual
s191,male,20,monolingual
s195,male,18,bilingual
s199,female,19,monolingual
s203,male,20,bilingual
s207,female,19,bilingual
s211,nonbinary,26,monolingual
s215,male,25,bilingual
s219,male,21,monolingual
s223,male,19,bilingual
s227,female,21,monolingual
s231,male,missing,monolingual
s235,male,20,monolingual
s239,nonbinary,18,bilingual
s243,female,22,bilingual
s247,male,23,monolingual
s251,male,19,monolingual
s255,male,21,monolingual
s259,male,22,monolingual
s263,female,24,monolingual
s267,male,19,monolingual
s271,male,20,bilingual
s275,male,19,bilingual
s279,male,20,monolingual
s283,female,21,bilingual
s287,male,missing,monolingual
s291,female,19,bilingual
s295,female,22,monolingual
s299,male,20,monolingual
s303,male,23,bilingual
s307,female,19,monolingual
s311,female,22,monolingual
s315,male,23,monolingual
s319,male,23,bilingual
s323,male,22,monolingual
s327,male,23,monolingual
s331,male,19,monolingual
s335,male,21,monolingual
s339,male,19,monolingual
s343,male,21,monolingual
s347,female,22,monolingual
s351,male,22,monolingual
s355,female,21,bilingual
