subj_id,gender,age,language
s003,nonbinary,missing,monolingual
s007,nonbinary,23,monolingual
s011,male,22,monolingual
s015,male,21,bilingual
s019,nonbinary,20,monolingual
s023,female,19,monolingual
s027,female,22,bilingual
s031,male,21,bilingual
s035,female,21,monolingual
s039,male,21,monolingual
s043,female,22,bilingual
s047,male,21,bilingual
s051,nonbinary,21,monolingual
s055,male,missing,bilingual
s059,male,20,monolingual
s063,nonbinary,19,monolingual
s067,female,20,monolingual
s071,nonbinary,missing,monolingual
s075,female,23,monolingual
s079,nonbinary,20,monolingual
s083,male,19,monolingual
s087,female,26,bilingual
s091,NA,22,bilingual
s095,female,22,monolingual
s099,female,19,bilingual
s103,female,20,monolingual
s107,nonbinary,21,monolingual
s111,female,27,monolingual
s115,male,19,monolingual
s119,female,21,monolingual
s123,male,20,monolingual
s127,male,23,monolingual
s131,female,21,monolingual
s135,NA,missing,bilingual
s139,male,20,monolingual
s143,female,19,bilingual
s147,female,20,bilingual
s151,nonbinary,22,monolingual
s155,male,missing,bilingual
s159,female,22,monolingual
s163,female,23,monolingual
s167,male,21,bilingual
s171,male,22,monolingual
s175,female,21,bilingual
s179,female,22,monolingual
s183,female,23,monolingual
s187,male,20,bilingual
s191,female,22,bilingual
s195,male,22,monolingual
s199,male,21,monolingual
s203,male,missing,monolingual
s207,female,18,monolingual
s211,nonbinary,22,monolingual
s215,male,22,bilingual
s219,female,19,monolingual
s223,male,missing,monolingual
s227,male,25,monolingual
s231,male,23,bilingual
s235,male,20,monolingual
s239,nonbinary,20,monolingual
s243,female,20,bilingual
s247,male,20,monolingual
s251,male,22,monolingual
s255,female,18,monolingual
s259,male,19,monolingual
s263,male,20,monolingual
s267,female,19,monolingual
s271,female,20,monolingual
s275,nonbinary,19,monolingual
s279,male,20,monolingual
s283,male,20,monolingual
s287,male,22,monolingual
s291,nonbinary,23,monolingual
s295,male,21,monolingual
s299,NA,20,monolingual
s303,male,20,bilingual
s307,male,24,monolingual
s311,male,18,bilingual
s315,male,21,bilingual
s319,male,23,monolingual
s323,nonbinary,21,monolingual
s327,female,20,bilingual
s331,female,23,bilingual
s335,male,19,monolingual
s339,female,21,bilingual
s343,female,21,monolingual
s347,male,20,bilingual
s351,male,22,monolingual
s355,female,20,monolingual
s359,female,22,monolingual
s363,male,22,monolingual
s367,NA,20,monolingual
