subj_id,gender,age,language
s002,male,23,monolingual
s006,female,19,bilingual
s010,nonbinary,19,monolingual
s014,male,21,monolingual
s018,male,21,monolingual
s022,male,20,monolingual
s026,female,22,monolingual
s030,male,23,monolingual
s034,NA,23,bilingual
s038,nonbinary,20,monolingual
s042,nonbinary,22,monolingual
s046,male,24,monolingual
s050,male,22,monolingual
s054,female,21,monolingual
s058,male,23,monolingual
s062,male,23,monolingual
s066,male,20,monolingual
s070,female,21,monolingual
s074,nonbinary,21,monolingual
s078,male,20,monolingual
s082,male,22,monolingual
s086,male,22,bilingual
s090,female,19,monolingual
s094,female,19,monolingual
s098,female,24,monolingual
s102,NA,21,bilingual
s106,female,20,monolingual
s110,male,23,monolingual
s114,nonbinary,22,monolingual
s118,male,23,monolingual
s122,male,21,monolingual
s126,male,23,bilingual
s130,female,22,monolingual
s134,female,23,monolingual
s138,male,21,bilingual
s142,nonbinary,22,monolingual
s146,female,25,bilingual
s150,female,21,bilingual
s154,male,20,bilingual
s158,NA,20,monolingual
s162,male,24,monolingual
s166,NA,22,monolingual
s170,nonbinary,22,monolingual
s174,male,22,monolingual
s178,male,20,monolingual
s182,female,20,monolingual
s186,male,24,monolingual
s190,male,20,monolingual
s194,male,21,monolingual
s198,male,22,bilingual
s202,male,20,bilingual
s206,nonbinary,25,monolingual
s210,male,20,bilingual
s214,male,20,monolingual
s218,male,22,monolingual
s222,male,22,monolingual
s226,male,23,monolingual
s230,female,20,bilingual
s234,male,18,monolingual
s238,male,21,bilingual
s242,female,22,bilingual
s246,male,missing,monolingual
s250,female,20,monolingual
s254,male,21,monolingual
s258,male,20,bilingual
s262,female,23,monolingual
s266,female,23,monolingual
s270,male,23,monolingual
s274,male,18,bilingual
s278,male,21,monolingual
s282,female,18,bilingual
s286,female,20,monolingual
s290,male,21,bilingual
s294,male,20,monolingual
s298,male,26,monolingual
s302,male,18,monolingual
s306,male,19,monolingual
s310,male,21,monolingual
s314,male,18,bilingual
s318,male,20,monolingual
s322,female,18,bilingual
s326,male,23,monolingual
s330,female,22,monolingual
s334,female,23,monolingual
s338,female,25,monolingual
s342,male,20,monolingual
s346,female,21,bilingual
s350,male,21,monolingual
s354,male,20,bilingual
s358,male,18,bilingual
s362,male,20,bilingual
s366,male,20,monolingual
