subj_id,gender,age,language
s001,nonbinary,18,bilingual
s005,female,21,bilingual
s009,female,22,monolingual
s013,female,19,monolingual
s017,female,20,bilingual
s021,male,24,monolingual
s025,male,24,monolingual
s029,nonbinary,21,monolingual
s033,male,19,monolingual
s037,male,22,bilingual
s041,male,21,monolingual
s045,male,21,monolingual
s049,male,19,bilingual
s053,female,18,monolingual
s057,male,19,monolingual
s061,male,22,monolingual
s065,male,20,bilingual
s069,male,19,monolingual
s073,male,missing,monolingual
s077,female,22,monolingual
s081,male,22,monolingual
s085,female,20,monolingual
s089,male,21,monolingual
s093,male,20,monolingual
s097,female,20,monolingual
s101,male,22,monolingual
s105,female,20,monolingual
s109,female,21,bilingual
s113,female,20,bilingual
s117,female,18,monolingual
s121,male,20,monolingual
s125,male,22,bilingual
s129,female,24,monolingual
s133,female,22,bilingual
s137,male,19,monolingual
s141,male,26,monolingual
s145,female,23,bilingual
s149,male,22,bilingual
s153,male,21,bilingual
s157,male,20,monolingual
s161,male,19,monolingual
s165,male,19,monolingual
s169,NA,20,bilingual
s173,male,18,bilingual
s177,male,20,monolingual
s181,nonbinary,21,monolingual
s185,male,21,bilingual
s189,male,missing,monolingual
s193,female,20,monolingual
s197,male,19,monolingual
s201,male,22,monolingual
s205,female,25,monolingual
s209,female,21,bilingual
s213,NA,24,monolingual
s217,male,21,bilingual
s221,female,20,monolingual
s225,nonbinary,20,monolingual
s229,male,21,bilingual
s233,NA,21,bilingual
s237,male,20,monolingual
s241,female,19,monolingual
s245,nonbinary,22,monolingual
s249,male,22,monolingual
s253,male,20,monolingual
s257,female,21,monolingual
s261,male,20,monolingual
s265,male,21,bilingual
s269,NA,18,bilingual
s273,male,21,monolingual
s277,female,21,monolingual
s281,nonbinary,22,monolingual
s285,male,19,monolingual
s289,male,24,monolingual
s293,male,21,monolingual
s297,male,20,bilingual
s301,male,22,monolingual
s305,male,22,monolingual
s309,male,23,bilingual
s313,male,22,bilingual
s317,male,21,bilingual
s321,male,20,monolingual
s325,male,25,monolingual
s329,nonbinary,25,monolingual
s333,female,21,monolingual
s337,male,19,monolingual
s341,male,20,monolingual
s345,female,25,bilingual
s349,male,20,monolingual
s353,male,20,bilingual
s357,male,20,monolingual
s361,male,22,monolingual
s365,female,missing,monolingual
s369,male,22,bilingual
