subj_id,gender,age,language
s001,female,20,monolingual
s005,male,19,monolingual
s009,male,20,bilingual
s013,male,19,monolingual
s017,female,19,bilingual
s021,nonbinary,23,bilingual
s025,female,21,monolingual
s029,female,19,monolingual
s033,female,19,monolingual
s037,nonbinary,missing,monolingual
s041,NA,22,monolingual
s045,female,24,bilingual
s049,male,25,bilingual
s053,nonbinary,21,bilingual
s057,male,20,bilingual
s061,female,23,monolingual
s065,NA,20,monolingual
s069,nonbinary,19,bilingual
s073,male,24,monolingual
s077,male,21,bilingual
s081,male,20,bilingual
s085,NA,19,monolingual
s089,male,19,monolingual
s093,male,22,monolingual
s097,male,18,monolingual
s101,male,22,monolingual
s105,male,missing,monolingual
s109,NA,22,monolingual
s113,nonbinary,19,monolingual
s117,nonbinary,21,monolingual
s121,male,22,monolingual
s125,female,22,monolingual
s129,female,21,bilingual
s133,nonbinary,19,bilingual
s137,female,missing,monolingual
s141,male,20,bilingual
s145,male,21,bilingual
s149,male,23,bilingual
s153,female,21,monolingual
s157,female,23,monolingual
s161,male,23,monolingual
s165,female,20,monolingual
s169,male,19,monolingual
s173,male,20,monolingual
s177,male,22,bilingual
s181,female,19,monolingual
s185,nonbinary,20,monolingual
s189,male,21,monolingual
s193,male,22,monolingual
s197,female,19,bilingual
s201,nonbinary,18,monolingual
s205,nonbinary,19,monolingual
s209,male,18,monolingual
s213,male,19,monolingual
s217,male,20,monolingual
s221,male,28,monolingual
s225,male,18,monolingual
s229,male,missing,monolingual
s233,male,18,monolingual
s237,male,missing,monolingual
s241,male,20,bilingual
s245,female,21,bilingual
s249,male,23,bilingual
s253,male,21,bilingual
s257,female,missing,monolingual
s261,female,22,monolingual
s265,female,20,bilingual
s269,male,21,monolingual
s273,male,20,bilingual
s277,nonbinary,19,monolingual
s281,male,20,bilingual
s285,male,20,monolingual
s289,nonbinary,22,monolingual
s293,nonbinary,22,monolingual
s297,female,20,bilingual
s301,female,21,bilingual
s305,female,21,bilingual
s309,female,21,monolingual
s313,female,18,bilingual
s317,female,25,monolingual
s321,female,23,monolingual
s325,nonbinary,19,monolingual
s329,male,23,monolingual
s333,male,23,monolingual
s337,female,19,monolingual
s341,male,21,monolingual
s345,male,24,bilingual
s349,male,20,monolingual
s353,male,22,monolingual
s357,male,20,monolingual
s361,male,19,monolingual
s365,male,23,bilingual
